game_id,date,season,week,league,away,home,assists,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,points,rebounds,steals,turnovers
UNRIVALED_2025_SEASON_TOTAL,,2025,1,UNRIVALED,,,0.5,3.0,50.0,2.0,1.0,54.5,5.5,3.0,1.5,100.0,1.5,1.5,2.0,8.5,0.5,10.0,3.5,0.5,1.0
