game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards,sacks,tackles
SYNTHETIC_CFL_2023_W5_CGY,,2023,5,CFL,,,,0.0,11.0,1.0,,,,
SYNTHETIC_CFL_2023_W6_CGY,,2023,6,CFL,,,,0.0,33.0,4.0,,,,
SYNTHETIC_CFL_2023_W7_CGY,,2023,7,CFL,,,,2.0,134.0,4.0,,,,
SYNTHETIC_CFL_2023_W8_CGY,,2023,8,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2023_W9_CGY,,2023,9,CFL,,,,0.0,12.0,2.0,,,,
SYNTHETIC_CFL_2023_W10_CGY,,2023,10,CFL,,,0.0,0.0,36.0,4.0,,,0.0,1.0
SYNTHETIC_CFL_2023_W11_CGY,,2023,11,CFL,,,,0.0,63.0,3.0,,,,
SYNTHETIC_CFL_2023_W12_CGY,,2023,12,CFL,,,,1.0,82.0,4.0,,,,
SYNTHETIC_CFL_2023_W13_CGY,,2023,13,CFL,,,,0.0,95.0,4.0,,,,
SYNTHETIC_CFL_2023_W14_CGY,,2023,14,CFL,,,,0.0,62.0,5.0,,,,
SYNTHETIC_CFL_2023_W16_CGY,,2023,16,CFL,,,,0.0,56.0,4.0,0.0,-1.0,,
SYNTHETIC_CFL_2023_W17_CGY,,2023,17,CFL,,,0.0,0.0,82.0,7.0,,,0.0,1.0
SYNTHETIC_CFL_2023_W19_CGY,,2023,19,CFL,,,,0.0,23.0,4.0,,,,
SYNTHETIC_CFL_2023_W20_CGY,,2023,20,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2023_W21_CGY,,2023,21,CFL,,,,0.0,21.0,2.0,,,,
SYNTHETIC_CFL_2024_W1_CGY,,2024,1,CFL,,,,0.0,47.0,2.0,,,,
SYNTHETIC_CFL_2024_W2_CGY,,2024,2,CFL,,,,1.0,45.0,4.0,,,,
SYNTHETIC_CFL_2024_W4_CGY,,2024,4,CFL,,,,1.0,75.0,9.0,,,,
SYNTHETIC_CFL_2024_W5_CGY,,2024,5,CFL,,,,0.0,59.0,7.0,,,,
SYNTHETIC_CFL_2024_W6_CGY,,2024,6,CFL,,,,1.0,27.0,4.0,,,,
SYNTHETIC_CFL_2024_W7_CGY,,2024,7,CFL,,,,0.0,46.0,4.0,,,,
SYNTHETIC_CFL_2024_W8_CGY,,2024,8,CFL,,,,0.0,19.0,2.0,,,,
SYNTHETIC_CFL_2024_W9_CGY,,2024,9,CFL,,,,1.0,59.0,4.0,,,,
SYNTHETIC_CFL_2024_W10_CGY,,2024,10,CFL,,,,0.0,57.0,4.0,,,,
SYNTHETIC_CFL_2024_W11_CGY,,2024,11,CFL,,,,0.0,21.0,2.0,,,,
SYNTHETIC_CFL_2024_W13_CGY,,2024,13,CFL,,,,0.0,17.0,3.0,,,,
SYNTHETIC_CFL_2024_W14_CGY,,2024,14,CFL,,,,0.0,0.0,0.0,,,,
SYNTHETIC_CFL_2024_W15_CGY,,2024,15,CFL,,,,1.0,73.0,6.0,,,,
SYNTHETIC_CFL_2024_W16_CGY,,2024,16,CFL,,,,0.0,48.0,6.0,,,,
SYNTHETIC_CFL_2024_W18_CGY,,2024,18,CFL,,,,0.0,28.0,3.0,,,,
SYNTHETIC_CFL_2024_W19_CGY,,2024,19,CFL,,,,0.0,42.0,3.0,,,,
SYNTHETIC_CFL_2024_W20_CGY,,2024,20,CFL,,,,0.0,46.0,3.0,,,,
SYNTHETIC_CFL_2024_W21_CGY,,2024,21,CFL,,,,1.0,65.0,2.0,,,,
