game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2024-06-03-1435630,2024-06-03,2024,1,T20I,Uganda,Malawi,7.0,0.0,0.0,5.0,3.0,0.0,24.0,1.0,0.0,4.0,4.0,1.0,1.0
cricket-t20i-2024-06-04-1435635,2024-06-04,2024,1,T20I,Kenya,Uganda,,,,,,,12.0,0.0,0.0,13.0,0.0,4.0,1.0
cricket-t20i-2024-06-07-1435643,2024-06-07,2024,1,T20I,Uganda,Cameroon,21.0,3.0,0.0,3.0,22.0,0.0,24.0,0.0,0.0,18.0,4.0,1.0,1.0
