game_id,date,season,week,league,away,home,fumbles,fumbles_lost,kick_returns,kr_avg,kr_long,kr_tds,kr_yards
FOOTBALL_IFL_2026_8_1_T3TULSAOILERSG20260801Q8QK@T2JACKSONVILLESHARKS,2026-08-01,2026,,IFL,#3 Tulsa Oilers,#2 Jacksonville Sharks,1.0,1.0,2.0,4.0,8.0,0.0,8.0
