game_id,date,season,week,league,away,home,def_fr,def_int,def_tackles,gp,kr_no,kr_yds,pr_no,recv_rec,recv_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,1.0,2.0,15.0,7.0,6.0,84.0,2.0,3.0,117.0
