game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-odi-2006-11-27-259384,2006-11-27,2006,1,ODI,Bermuda,Canada,11.0,0.0,0.0,7.0,8.0,0.0,,,,,,,1.0
cricket-odi-2006-11-30-259390,2006-11-30,2006,1,ODI,Bermuda,Canada,32.0,1.0,0.0,7.0,21.0,1.0,,,,,,,1.0
cricket-odi-2007-02-02-267386,2007-02-02,2007,1,ODI,Bermuda,Canada,19.0,2.0,0.0,3.0,41.0,4.0,,,,,,,1.0
cricket-odi-2007-02-04-267387,2007-02-04,2007,1,ODI,Bermuda,Netherlands,36.0,6.0,0.0,7.0,48.0,2.0,,,,,,,1.0
cricket-odi-2007-03-15-247460,2007-03-15,2007,1,ODI,Bermuda,Sri Lanka,32.0,3.0,0.0,8.0,28.0,1.0,29.0,0.0,0.0,34.0,1.0,3.0,1.0
cricket-odi-2007-03-19-247468,2007-03-19,2007,1,ODI,Bermuda,India,2.0,0.0,0.0,8.0,0.0,0.0,42.0,0.0,0.0,54.0,0.0,5.0,1.0
cricket-odi-2007-03-25-247480,2007-03-25,2007,1,ODI,Bangladesh,Bermuda,6.0,2.0,0.0,7.0,16.0,1.0,,,,,,,1.0
cricket-odi-2007-10-25-313992,2007-10-25,2007,1,ODI,Kenya,Bermuda,32.0,9.0,0.0,7.0,52.0,1.0,,,,,,,1.0
cricket-odi-2007-10-27-313993,2007-10-27,2007,1,ODI,Kenya,Bermuda,1.0,0.0,0.0,7.0,0.0,0.0,,,,,,,1.0
cricket-odi-2007-10-28-313994,2007-10-28,2007,1,ODI,Kenya,Bermuda,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,1.0
