game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W2_LEGION,,2022,2,AUDL,,,0.0,1.0,,,0.0,7.0,,,,0.0,334.0,34.0
SYNTHETIC_AUDL_2022_W3_LEGION,,2022,3,AUDL,,,0.0,2.0,,,0.0,1.0,,,,2.0,138.0,8.0
2022-06-25-DAL-ATX,2022-06-25,2022,5,,DAL,ATX,1.0,0.0,,,0.0,3.0,,,,2.0,390.0,73.0
2022-07-02-ATX-DAL,2022-07-02,2022,6,,ATX,DAL,1.0,2.0,,,1.0,0.0,,,,1.0,134.0,-16.0
2022-07-08-ATL-DAL,2022-07-08,2022,7,AUDL,hustle,legion,0.0,0.0,,,0.0,1.0,,,,0.0,95.0,73.0
2022-07-16-DAL-ATX,2022-07-16,2022,8,AUDL,legion,sol,0.0,0.0,,,0.0,3.0,,,,0.0,147.0,-10.0
2022-07-22-DAL-ATL,2022-07-22,2022,9,AUDL,legion,hustle,2.0,0.0,,,0.0,1.0,,,,0.0,142.0,74.0
2022-07-23-DAL-TB,2022-07-23,2022,9,AUDL,legion,cannons,4.0,1.0,,,1.0,5.0,,,,0.0,373.0,132.0
2022-07-30-TB-DAL,2022-07-30,2022,10,AUDL,cannons,legion,0.0,0.0,,,0.0,3.0,,,,0.0,152.0,51.0
2023-04-29-ATX-HTX,2023-04-29,2023,1,AUDL,AUSTIN SOL,HOUSTON HAVOC,,1.0,12.0,10.0,,1.0,1.0,,11.0,1.0,224.0,-8.0
2023-05-13-HTX-DAL,2023-05-13,2023,3,AUDL,HOUSTON HAVOC,DALLAS LEGION,2.0,2.0,26.0,17.0,2.0,6.0,3.0,,20.0,3.0,480.0,37.0
2023-05-19-SD-HTX,2023-05-19,2023,4,AUDL,SAN DIEGO GROWLERS,HOUSTON HAVOC,2.0,1.0,17.0,14.0,,2.0,2.0,,15.0,1.0,190.0,36.0
2023-05-26-HTX-CAR,2023-05-26,2023,5,AUDL,HOUSTON HAVOC,CAROLINA FLYERS,,,18.0,16.0,,,,,17.0,2.0,125.0,12.0
2023-05-27-HTX-ATL,2023-05-27,2023,5,AUDL,HOUSTON HAVOC,ATLANTA HUSTLE,1.0,1.0,,,1.0,1.0,,,,,,
2023-06-02-HTX-ATX,2023-06-02,2023,6,AUDL,HOUSTON HAVOC,AUSTIN SOL,4.0,,24.0,22.0,,1.0,,,24.0,2.0,196.0,191.0
2023-06-03-DAL-HTX,2023-06-03,2023,6,AUDL,DALLAS LEGION,HOUSTON HAVOC,,,,,,,1.0,,,,,
2023-06-17-ATX-HTX,2023-06-17,2023,8,AUDL,AUSTIN SOL,HOUSTON HAVOC,2.0,2.0,5.0,4.0,1.0,1.0,,,4.0,,30.0,30.0
2023-06-23-ATL-HTX,2023-06-23,2023,9,AUDL,ATLANTA HUSTLE,HOUSTON HAVOC,1.0,1.0,15.0,13.0,,2.0,1.0,1.0,13.0,,229.0,-5.0
