game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2019-OlMlejP5Lz,,2019,1,USLC,,,0.0,0.0,42.7194,32.8273,0.0,10.0,-1.9109,0.0,0.8396,0.0,0.1842,0.0,1180.0,0.7249,418.0,13.8108,3.304,0.0,27.0,0.0,38.0,0.0,0.0,0.0,11.9109,0.0,0.0,0.6918,0.0
soccer-uslc-2020-OlMlejP5Lz,,2020,1,USLC,,,0.0,-0.0447,40.2187,30.6598,0.0,13.0,-4.9527,0.0,0.7241,0.0,0.1228,1.0,1811.0,0.6937,542.0,-1.8139,-0.3347,0.0,44.0,0.0,57.0,0.0,0.0447,0.0,17.9527,0.0,0.0447,0.6971,0.0
soccer-uslc-2021-NWMWllL5lz,,2021,1,USLC,,,0.0,-0.1517,36.442,26.2122,0.0,9.0,-0.2939,0.0,0.9684,0.0,0.1212,3.0,889.0,0.7821,280.0,9.7891,3.4961,0.0,23.0,0.0,33.0,0.0,0.1517,0.0,9.2939,0.0,0.1517,0.7472,0.0
soccer-uslc-2022-NWMWllL5lz,,2022,1,USLC,,,0.0,-0.2198,34.4095,25.6392,0.0,49.0,-1.5859,0.0,0.9686,0.0,0.1152,2.0,3294.0,0.7858,1116.0,22.2959,1.9978,0.0,114.0,0.0,165.0,0.0,0.2198,0.0,50.5859,0.0,0.2198,0.7659,0.0
soccer-mls-2023-wvq9B9wQWn,,2023,1,MLS,,,0.0,0.0,28.1914,21.6364,0.0,3.0,1.3779,0.0,1.8494,0.0,0.1429,0.0,106.0,0.8214,28.0,-1.1283,-4.0295,0.0,4.0,0.0,7.0,0.0,0.0,0.0,1.6221,0.0,0.0,0.8617,0.0
soccer-mlsnp-2023-eVq3Z0D5WO,,2023,1,MLSNP,,,0.0,0.0,38.5259,29.3213,0.0,7.0,0.8787,0.0,1.1435,0.0,0.1,0.0,397.0,0.5938,128.0,-11.1215,-8.6887,0.0,13.0,0.0,20.0,0.0,0.0,0.0,6.1213,0.0,0.0,0.6806,0.0
soccer-mls-2024-wvq9B9wQWn,,2024,1,MLS,,,0.0,0.0,41.546,35.3794,0.0,8.0,1.9712,0.0,1.327,0.0,0.1875,0.0,273.0,0.6905,84.0,4.6604,5.548,0.0,7.0,0.0,16.0,0.0,0.0,0.0,6.0288,0.0,0.0,0.635,0.0
soccer-mlsnp-2024-eVq3Z0D5WO,,2024,1,MLSNP,,,0.0,0.0,36.6714,29.6031,0.0,1.0,0.3516,0.0,1.5422,0.0,0.0,0.0,196.0,0.7258,62.0,2.206,3.558,0.0,2.0,0.0,3.0,0.0,0.0,0.0,0.6484,0.0,0.0,0.6902,0.0
soccer-mls-2025-wvq9B9wQWn,,2025,1,MLS,,,0.0,0.0,39.2396,30.621,0.0,14.0,0.4721,0.0,1.0349,0.0,0.0652,0.0,916.0,0.7354,291.0,10.4182,3.5801,0.0,32.0,0.0,46.0,0.0,0.0,0.0,13.5279,0.0,0.0,0.6996,0.0
soccer-mlsnp-2026-eVq3Z0D5WO,,2026,1,MLSNP,,,0.0,0.0,26.5948,20.9327,0.0,2.0,0.0613,0.0,1.0316,0.0,0.1667,0.0,108.0,0.8333,42.0,0.5323,1.2674,0.0,4.0,0.0,6.0,0.0,0.0,0.0,1.9387,0.0,0.0,0.8207,0.0
