game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2024-09-21-1450751,2024-09-21,2024,1,T20I,Malawi,Lesotho,13.0,0.0,0.0,2.0,3.0,0.0,24.0,0.0,0.0,29.0,0.0,0.0,1.0
cricket-t20i-2024-09-24-1450757,2024-09-24,2024,1,T20I,Ghana,Lesotho,7.0,0.0,0.0,2.0,1.0,0.0,24.0,0.0,0.0,16.0,1.0,0.0,1.0
cricket-t20i-2024-09-26-1450764,2024-09-26,2024,1,T20I,Lesotho,Cameroon,10.0,0.0,0.0,5.0,6.0,0.0,6.0,0.0,0.0,10.0,0.0,0.0,1.0
