game_id,date,season,week,league,away,home,def_fr,def_pd,def_tackles,gp,kr_no,kr_yds,pass_att,pass_cmp,pass_td,pass_yds,pr_no,pr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,2.0,1.0,9.0,8.0,4.0,78.0,18.0,10.0,1.0,116.0,4.0,73.0,54.0,4.0,678.0,22.0,1.0,97.0
