game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-bbl-2017-01-10-1023623,2017-01-10,2017,1,BBL,Melbourne Stars,Adelaide Strikers,,,,,,,18.0,0.0,0.0,21.0,1.0,1.0,1.0
cricket-bbl-2017-01-21-1023643,2017-01-21,2017,1,BBL,Melbourne Stars,Sydney Sixers,,,,,,,24.0,0.0,0.0,35.0,1.0,1.0,1.0
cricket-bbl-2018-01-02-1114870,2018-01-02,2018,1,BBL,Melbourne Stars,Brisbane Heat,,,,,,,12.0,0.0,0.0,21.0,1.0,0.0,1.0
cricket-bbl-2018-01-20-1114888,2018-01-20,2018,1,BBL,Melbourne Stars,Sydney Thunder,,,,,,,24.0,0.0,0.0,30.0,2.0,0.0,1.0
cricket-bbl-2018-01-23-1114891,2018-01-23,2018,1,BBL,Sydney Sixers,Melbourne Stars,,,,,,,12.0,0.0,0.0,36.0,0.0,0.0,1.0
cricket-bbl-2018-01-27-1114894,2018-01-27,2018,1,BBL,Melbourne Stars,Hobart Hurricanes,,,,,,,24.0,0.0,0.0,28.0,1.0,1.0,1.0
cricket-bbl-2019-01-09-1152535,2019-01-09,2019,1,BBL,Melbourne Stars,Perth Scorchers,,,,,,,24.0,0.0,0.0,22.0,1.0,0.0,1.0
cricket-bbl-2019-01-11-1152537,2019-01-11,2019,1,BBL,Adelaide Strikers,Melbourne Stars,2.0,0.0,1.0,11.0,2.0,0.0,6.0,0.0,0.0,13.0,0.0,1.0,1.0
cricket-bbl-2019-01-14-1152541,2019-01-14,2019,1,BBL,Melbourne Stars,Hobart Hurricanes,1.0,0.0,0.0,11.0,0.0,0.0,18.0,0.0,1.0,38.0,1.0,0.0,1.0
cricket-bbl-2020-01-11-1195603,2020-01-11,2020,1,BBL,Sydney Thunder,Hobart Hurricanes,,,,,,,18.0,0.0,0.0,20.0,1.0,1.0,1.0
cricket-bbl-2020-01-15-1195609,2020-01-15,2020,1,BBL,Sydney Thunder,Melbourne Renegades,,,,,,,24.0,0.0,0.0,23.0,2.0,2.0,1.0
cricket-bbl-2020-01-20-1195618,2020-01-20,2020,1,BBL,Perth Scorchers,Sydney Thunder,,,,,,,12.0,0.0,0.0,25.0,0.0,0.0,1.0
cricket-bbl-2020-01-24-1195622,2020-01-24,2020,1,BBL,Hobart Hurricanes,Sydney Thunder,1.0,0.0,0.0,11.0,0.0,0.0,18.0,0.0,0.0,26.0,0.0,0.0,1.0
