game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-t20i-2019-06-17-1185182,2019-06-17,2019,1,T20I,Denmark,Norway,23.0,1.0,0.0,6.0,23.0,0.0,,1.0
cricket-t20i-2019-06-18-1185187,2019-06-18,2019,1,T20I,Guernsey,Denmark,5.0,0.0,0.0,6.0,4.0,0.0,,1.0
cricket-t20i-2019-06-19-1185193,2019-06-19,2019,1,T20I,Denmark,Germany,14.0,0.0,0.0,7.0,12.0,0.0,,1.0
cricket-t20i-2019-06-20-1189744,2019-06-20,2019,1,T20I,Denmark,Italy,19.0,2.0,0.0,5.0,37.0,3.0,,1.0
cricket-t20i-2021-08-14-1273133,2021-08-14,2021,1,T20I,Denmark,Sweden,2.0,0.0,1.0,5.0,2.0,0.0,,1.0
cricket-t20i-2021-08-15-1273134,2021-08-15,2021,1,T20I,Sweden,Denmark,4.0,0.0,0.0,4.0,0.0,0.0,,1.0
cricket-t20i-2022-05-07-1310167,2022-05-07,2022,1,T20I,Denmark,Finland,30.0,4.0,0.0,4.0,45.0,2.0,,1.0
cricket-t20i-2022-05-07-1310168,2022-05-07,2022,1,T20I,Denmark,Finland,7.0,1.0,0.0,4.0,7.0,0.0,2.0,1.0
cricket-t20i-2022-06-29-1320974,2022-06-29,2022,1,T20I,Denmark,Gibraltar,11.0,2.0,1.0,6.0,22.0,1.0,,1.0
cricket-t20i-2022-07-01-1320980,2022-07-01,2022,1,T20I,Belgium,Denmark,5.0,0.0,0.0,5.0,2.0,0.0,,1.0
cricket-t20i-2023-05-19-1370787,2023-05-19,2023,1,T20I,Finland,Denmark,11.0,0.0,0.0,1.0,4.0,0.0,,1.0
