game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,pulls,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W2_HUSTLE,,,2,AUDL,,,0.0,1.0,,,0.0,0.0,,,,0.0,6.0,50.0
SYNTHETIC_AUDL_W3_HUSTLE,,,3,AUDL,,,3.0,0.0,,,0.0,0.0,,,,0.0,-11.0,126.0
2022-06-17-CAR-ATL,2022-06-17,2022,4,,CAR,ATL,0.0,0.0,,,0.0,1.0,,,,1.0,-2.0,15.0
2022-07-02-ATL-CAR,2022-07-02,2022,6,,ATL,CAR,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-08-ATL-DAL,2022-07-08,2022,7,AUDL,hustle,legion,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-09-ATL-ATX,2022-07-09,2022,7,AUDL,hustle,sol,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-16-ATL-TB,2022-07-16,2022,8,AUDL,hustle,cannons,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2022-07-22-DAL-ATL,2022-07-22,2022,9,AUDL,legion,hustle,0.0,0.0,,,0.0,0.0,,,,0.0,6.0,29.0
2022-07-30-IND-ATL,2022-07-30,2022,10,AUDL,alleycats,hustle,1.0,0.0,,,0.0,0.0,,,,0.0,-22.0,65.0
2023-04-29-IND-ATL,2023-04-29,2023,1,AUDL,INDIANAPOLIS ALLEYCATS,ATLANTA HUSTLE,1.0,,5.0,5.0,,,,1.0,5.0,,38.0,41.0
2023-05-05-CAR-ATL,2023-05-05,2023,2,AUDL,CAROLINA FLYERS,ATLANTA HUSTLE,1.0,,2.0,4.0,,,1.0,,4.0,,4.0,27.0
2023-06-17-DAL-ATL,2023-06-17,2023,8,AUDL,DALLAS LEGION,ATLANTA HUSTLE,,,2.0,4.0,,,,,4.0,,9.0,29.0
2023-06-23-ATL-HTX,2023-06-23,2023,9,AUDL,ATLANTA HUSTLE,HOUSTON HAVOC,,,3.0,6.0,,,1.0,,6.0,,15.0,9.0
2023-06-24-ATL-DAL,2023-06-24,2023,9,AUDL,ATLANTA HUSTLE,DALLAS LEGION,,1.0,,,,,,,,,,
