game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
2023-05-05-COL-SD,2023-05-05,2023,2,,COL,SD,,,,,1.0,,,,,,
2023-05-19-SD-HTX,2023-05-19,2023,4,,SD,HTX,,,8.0,6.0,,1.0,1.0,6.0,,97.0,35.0
2023-05-20-SD-ATX,2023-05-20,2023,4,,SD,ATX,1.0,,,,,,,,,,
2023-06-03-LA-SD,2023-06-03,2023,6,,LA,SD,,1.0,6.0,6.0,,,,7.0,1.0,49.0,12.0
2023-06-10-SD-OAK,2023-06-10,2023,7,,SD,OAK,,,2.0,,,2.0,,,,24.0,
2023-06-17-SEA-SD,2023-06-17,2023,8,,SEA,SD,,3.0,8.0,8.0,,,,9.0,,28.0,9.0
2023-06-24-SD-LA,2023-06-24,2023,9,,SD,LA,,,5.0,5.0,,,1.0,5.0,,48.0,33.0
2023-07-01-SLC-SD,2023-07-01,2023,10,,SLC,SD,,1.0,,1.0,,,,1.0,,,-1.0
2023-07-14-SD-POR,2023-07-14,2023,12,,SD,POR,,,7.0,7.0,,0.0,,7.0,0.0,23.0,39.0
2023-07-15-SD-SEA,2023-07-15,2023,12,,SD,SEA,1.0,,,,,,,,,,
2023-07-22-OAK-SD,2023-07-22,2023,13,,OAK,SD,,,3.0,2.0,,,,3.0,,16.0,44.0
2024-04-27-SD-SEA,2024-04-27,2024,1,,SD,SEA,0.0,0.0,,,1.0,0.0,,,2.0,76.0,37.0
2024-04-28-SD-POR,2024-04-28,2024,1,,SD,POR,0.0,0.0,,,1.0,0.0,,,0.0,23.0,65.0
2024-05-03-SLC-SD,2024-05-03,2024,2,,SLC,SD,0.0,0.0,,,0.0,1.0,,,1.0,41.0,-1.0
2024-05-17-POR-SD,2024-05-17,2024,4,,POR,SD,0.0,0.0,,,0.0,0.0,,,1.0,52.0,57.0
2024-05-25-SD-SLC,2024-05-25,2024,5,,SD,SLC,1.0,0.0,,,0.0,0.0,,,0.0,68.0,13.0
2024-06-01-SEA-SD,2024-06-01,2024,6,,SEA,SD,1.0,0.0,,,0.0,2.0,,,1.0,131.0,82.0
2024-06-15-LA-SD,2024-06-15,2024,8,,LA,SD,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2024-06-21-SD-COL,2024-06-21,2024,9,,SD,COL,0.0,0.0,,,0.0,1.0,,,0.0,48.0,1.0
2024-06-22-SD-OAK,2024-06-22,2024,9,,SD,OAK,0.0,1.0,,,0.0,0.0,,,0.0,79.0,16.0
2024-06-29-OAK-SD,2024-06-29,2024,10,,OAK,SD,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2024-07-07-SD-LA,2024-07-07,2024,11,,SD,LA,1.0,0.0,,,0.0,1.0,,,0.0,74.0,26.0
2024-07-20-OAK-SD,2024-07-20,2024,13,,OAK,SD,2.0,0.0,,,0.0,2.0,,,2.0,6.0,174.0
