game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,fielding_runouts,match_played
cricket-t20i-2022-12-18-1349150,2022-12-18,2022,1,T20I,Tanzania,Qatar,,,,,,,24.0,0.0,0.0,15.0,1.0,0.0,,1.0,1.0
cricket-t20i-2022-12-19-1346545,2022-12-19,2022,1,T20I,Tanzania,Kenya,,,,,,,6.0,0.0,0.0,12.0,0.0,0.0,,1.0,1.0
cricket-t20i-2023-11-15-1407868,2023-11-15,2023,1,T20I,Tanzania,Nepal,,,,,,,12.0,0.0,0.0,21.0,0.0,0.0,1.0,,1.0
cricket-t20i-2023-11-19-1407871,2023-11-19,2023,1,T20I,Tanzania,Hong Kong,1.0,0.0,0.0,10.0,0.0,0.0,18.0,0.0,0.0,15.0,1.0,0.0,,,1.0
cricket-t20i-2023-12-13-1411270,2023-12-13,2023,1,T20I,Tanzania,Zimbabwe,1.0,0.0,0.0,10.0,0.0,0.0,6.0,0.0,0.0,10.0,0.0,3.0,,,1.0
cricket-t20i-2025-09-03-1498715,2025-09-03,2025,1,T20I,Tanzania,Rwanda,,,,,,,18.0,0.0,0.0,16.0,1.0,4.0,,,1.0
cricket-t20i-2025-09-06-1498723,2025-09-06,2025,1,T20I,Tanzania,Uganda,,,,,,,24.0,0.0,0.0,12.0,1.0,2.0,,,1.0
cricket-t20i-2025-11-04-1506669,2025-11-04,2025,1,T20I,Canada,Tanzania,,,,,,,24.0,0.0,0.0,14.0,0.0,3.0,,,1.0
cricket-t20i-2025-11-05-1506670,2025-11-05,2025,1,T20I,Tanzania,Canada,,,,,,,24.0,0.0,1.0,11.0,2.0,0.0,,,1.0
cricket-t20i-2025-11-05-1506671,2025-11-05,2025,1,T20I,Canada,Tanzania,7.0,0.0,1.0,11.0,2.0,0.0,24.0,0.0,0.0,11.0,0.0,0.0,1.0,1.0,1.0
cricket-t20i-2025-11-20-1510287,2025-11-20,2025,1,T20I,Namibia,Tanzania,,,,,,,24.0,0.0,0.0,24.0,0.0,2.0,2.0,,1.0
cricket-t20i-2025-11-21-1510292,2025-11-21,2025,1,T20I,Scotland,Tanzania,,,,,,,24.0,0.0,0.0,25.0,0.0,0.0,1.0,,1.0
cricket-t20i-2025-11-23-1510293,2025-11-23,2025,1,T20I,Tanzania,Netherlands,3.0,0.0,0.0,10.0,0.0,0.0,24.0,0.0,0.0,25.0,0.0,0.0,,,1.0
cricket-t20i-2025-11-25-1510297,2025-11-25,2025,1,T20I,Thailand,Tanzania,15.0,0.0,0.0,10.0,4.0,0.0,24.0,0.0,1.0,18.0,2.0,0.0,,,1.0
cricket-t20i-2025-11-26-1510301,2025-11-26,2025,1,T20I,Tanzania,United Arab Emirates,4.0,0.0,0.0,10.0,1.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,,,1.0
cricket-t20i-2025-11-28-1510306,2025-11-28,2025,1,T20I,Tanzania,Uganda,11.0,0.0,0.0,11.0,0.0,0.0,6.0,0.0,0.0,7.0,0.0,0.0,,,1.0
cricket-t20i-2025-11-30-1510312,2025-11-30,2025,1,T20I,Papua New Guinea,Tanzania,,,,,,,18.0,0.0,0.0,8.0,1.0,0.0,,,1.0
