game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105150SEA,2021-05-15,2021,1,WNBA,LVA,SEA,6.0,,3.0,,,,0.5,4.0,2.0,,0.4,5.0,2.0,,15.533333333333333,,5.0,6.0,3.0,,1.0
WNBA_202105180SEA,2021-05-18,2021,1,WNBA,LVA,SEA,1.0,,,,2.0,,0.333,6.0,2.0,1.0,,,,,14.666666666666666,,-25.0,4.0,,1.0,1.0
WNBA_202105200MIN,2021-05-20,2021,1,WNBA,SEA,MIN,3.0,,3.0,,,,0.5,4.0,2.0,1.0,0.857,14.0,12.0,,20.466666666666665,,16.0,16.0,3.0,1.0,2.0
WNBA_202105220DAL,2021-05-22,2021,1,WNBA,SEA,DAL,5.0,,,,1.0,,0.5,10.0,5.0,3.0,1.0,4.0,4.0,,32.916666666666664,,2.0,14.0,,1.0,
WNBA_202105250SEA,2021-05-25,2021,1,WNBA,CON,SEA,1.0,,1.0,,1.0,,,3.0,,1.0,,,,,18.333333333333332,2.0,-21.0,,3.0,1.0,3.0
WNBA_202105280SEA,2021-05-28,2021,1,WNBA,MIN,SEA,1.0,1.0,1.0,,1.0,,,5.0,,1.0,,,,,21.3,1.0,-16.0,,2.0,,2.0
WNBA_202106010SEA,2021-06-01,2021,1,WNBA,IND,SEA,2.0,,1.0,,,,,2.0,,1.0,1.0,2.0,2.0,,14.95,1.0,4.0,2.0,2.0,,
WNBA_202106040SEA,2021-06-04,2021,1,WNBA,DAL,SEA,2.0,,5.0,,,,0.5,4.0,2.0,1.0,1.0,2.0,2.0,,21.016666666666666,1.0,-10.0,6.0,6.0,,
WNBA_202106060SEA,2021-06-06,2021,1,WNBA,DAL,SEA,3.0,,1.0,,,,,3.0,,1.0,,,,,14.15,,-16.0,,1.0,1.0,1.0
WNBA_202106090ATL,2021-06-09,2021,1,WNBA,SEA,ATL,7.0,1.0,1.0,,,,,1.0,,2.0,1.0,2.0,2.0,,15.966666666666667,,19.0,2.0,1.0,,2.0
WNBA_202106110ATL,2021-06-11,2021,1,WNBA,SEA,ATL,1.0,,1.0,,,,1.0,1.0,1.0,,1.0,2.0,2.0,,11.316666666666666,,6.0,4.0,1.0,,
WNBA_202106130CON,2021-06-13,2021,1,WNBA,SEA,CON,3.0,,1.0,1.0,1.0,1.0,0.5,6.0,3.0,,,,,,16.916666666666668,3.0,3.0,7.0,4.0,1.0,1.0
WNBA_202106150IND,2021-06-15,2021,1,WNBA,SEA,IND,6.0,,,,,,0.5,4.0,2.0,,,,,,13.85,,2.0,4.0,,,1.0
WNBA_202106170IND,2021-06-17,2021,1,WNBA,SEA,IND,1.0,,,,,,0.5,2.0,1.0,4.0,0.667,3.0,2.0,,10.783333333333333,2.0,3.0,4.0,2.0,2.0,2.0
WNBA_202106220SEA,2021-06-22,2021,1,WNBA,WAS,SEA,2.0,,4.0,,,,0.4,5.0,2.0,,0.5,2.0,1.0,,12.216666666666667,,,5.0,4.0,,
WNBA_202106270LVA,2021-06-27,2021,1,WNBA,SEA,LVA,1.0,,,,,,0.667,6.0,4.0,,,,,,13.716666666666667,1.0,7.0,8.0,1.0,1.0,3.0
