game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,hucksCompleted,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W1_ALLEYCATS,,2022,1,AUDL,,,2.0,0.0,,,0.0,2.0,,,,3.0,222.0,132.0
SYNTHETIC_AUDL_2022_W2_ALLEYCATS,,2022,2,AUDL,,,2.0,0.0,,,1.0,2.0,,,,3.0,279.0,159.0
SYNTHETIC_AUDL_2022_W3_ALLEYCATS,,2022,3,AUDL,,,5.0,0.0,,,0.0,3.0,,,,0.0,319.0,313.0
2022-06-25-CHI-IND,2022-06-25,2022,5,,CHI,IND,1.0,1.0,,,0.0,2.0,,,,1.0,188.0,95.0
2022-07-02-PIT-IND,2022-07-02,2022,6,,PIT,IND,5.0,0.0,,,0.0,4.0,,,,0.0,379.0,221.0
2022-07-09-IND-CHI,2022-07-09,2022,7,AUDL,alleycats,union,3.0,0.0,,,0.0,2.0,,,,2.0,176.0,137.0
2022-07-15-IND-MAD,2022-07-15,2022,8,AUDL,alleycats,radicals,3.0,0.0,,,0.0,1.0,,,,1.0,232.0,17.0
2022-07-23-MIN-IND,2022-07-23,2022,9,AUDL,windchill,alleycats,3.0,1.0,,,0.0,3.0,,,,3.0,360.0,145.0
2022-07-30-IND-ATL,2022-07-30,2022,10,AUDL,alleycats,hustle,5.0,0.0,,,2.0,2.0,,,,1.0,300.0,175.0
2023-04-29-IND-ATL,2023-04-29,2023,1,AUDL,INDIANAPOLIS ALLEYCATS,ATLANTA HUSTLE,2.0,1.0,11.0,8.0,,1.0,,,10.0,2.0,187.0,111.0
2023-05-06-MIN-IND,2023-05-06,2023,2,AUDL,MINNESOTA WIND CHILL,INDIANAPOLIS ALLEYCATS,3.0,,20.0,16.0,,2.0,,1.0,18.0,2.0,324.0,88.0
2023-05-13-IND-CHI,2023-05-13,2023,3,AUDL,INDIANAPOLIS ALLEYCATS,CHICAGO UNION,,,19.0,17.0,,1.0,3.0,,18.0,,221.0,109.0
2023-05-20-MAD-IND,2023-05-20,2023,4,AUDL,MADISON RADICALS,INDIANAPOLIS ALLEYCATS,3.0,,21.0,17.0,,4.0,1.0,1.0,17.0,,312.0,190.0
2023-06-03-IND-DET,2023-06-03,2023,6,AUDL,INDIANAPOLIS ALLEYCATS,DETROIT MECHANIX,3.0,,23.0,22.0,,1.0,3.0,1.0,22.0,,270.0,143.0
2023-06-10-CHI-IND,2023-06-10,2023,7,AUDL,CHICAGO UNION,INDIANAPOLIS ALLEYCATS,2.0,,18.0,12.0,,5.0,2.0,,13.0,1.0,271.0,19.0
2023-06-17-DET-IND,2023-06-17,2023,8,AUDL,DETROIT MECHANIX,INDIANAPOLIS ALLEYCATS,1.0,,17.0,14.0,,1.0,1.0,,16.0,1.0,256.0,76.0
2023-06-23-IND-MAD,2023-06-23,2023,9,AUDL,INDIANAPOLIS ALLEYCATS,MADISON RADICALS,2.0,,14.0,11.0,,3.0,1.0,1.0,11.0,,258.0,77.0
2023-07-01-MAD-IND,2023-07-01,2023,10,AUDL,MADISON RADICALS,INDIANAPOLIS ALLEYCATS,3.0,,18.0,15.0,,2.0,3.0,1.0,16.0,1.0,291.0,179.0
2023-07-09-IND-MIN,2023-07-09,2023,11,AUDL,INDIANAPOLIS ALLEYCATS,MINNESOTA WIND CHILL,,,12.0,10.0,,1.0,1.0,,11.0,1.0,128.0,24.0
2023-07-15-PIT-IND,2023-07-15,2023,12,AUDL,PITTSBURGH THUNDERBIRDS,INDIANAPOLIS ALLEYCATS,3.0,,27.0,23.0,,2.0,1.0,,25.0,2.0,266.0,-4.0
2024-05-11-DET-IND,2024-05-11,2024,3,UFA,mechanix,alleycats,2.0,0.0,,,0.0,3.0,,,,0.0,111.0,240.0
2024-05-18-ATL-IND,2024-05-18,2024,4,UFA,hustle,alleycats,1.0,1.0,,,0.0,1.0,,,,3.0,204.0,187.0
2024-06-01-CHI-IND,2024-06-01,2024,6,UFA,union,alleycats,3.0,0.0,,,0.0,5.0,,,,1.0,448.0,190.0
2024-06-02-IND-PIT,2024-06-02,2024,6,UFA,alleycats,thunderbirds,4.0,0.0,,,0.0,3.0,,,,1.0,205.0,506.0
2024-06-08-MIN-IND,2024-06-08,2024,7,UFA,windchill,alleycats,2.0,0.0,,,0.0,1.0,,,,1.0,173.0,188.0
2024-06-15-DET-IND,2024-06-15,2024,8,UFA,mechanix,alleycats,3.0,0.0,,,0.0,4.0,,,,1.0,233.0,240.0
2024-06-22-IND-CHI,2024-06-22,2024,9,UFA,alleycats,union,2.0,1.0,,,2.0,0.0,,,,3.0,100.0,151.0
2024-06-29-MAD-IND,2024-06-29,2024,10,UFA,radicals,alleycats,5.0,0.0,,,0.0,0.0,,,,2.0,163.0,304.0
2024-07-06-IND-COL,2024-07-06,2024,11,UFA,alleycats,summit,2.0,0.0,,,1.0,2.0,,,,1.0,174.0,215.0
2024-07-13-IND-DET,2024-07-13,2024,12,UFA,alleycats,mechanix,0.0,0.0,,,0.0,0.0,,,,0.0,0.0,0.0
2024-07-14-IND-PIT,2024-07-14,2024,12,UFA,alleycats,thunderbirds,3.0,0.0,,,1.0,1.0,,,,0.0,113.0,167.0
2024-07-19-IND-MAD,2024-07-19,2024,13,UFA,alleycats,radicals,2.0,0.0,,,0.0,1.0,,,,0.0,84.0,147.0
