game_id,date,season,week,league,away,home,completion_pct,games_played,interceptions,kick_returns,pass_attempts,pass_completions,pass_long,pass_yards_per_attempt,passer_rating,passing_tds,passing_yards,passing_yards_per_game,punt_returns,receiving_yards,rushing_yards,total_yards,yards_per_game
FOOTBALL_NAL_2021_albany-empire_SEASON_TOTAL,2021-12-31,,0,,,ALBANY EMPIRE,100.0,9.0,0.0,3.7,1.0,1.0,3.0,3.0,125.2,0.0,3.0,0.3,33.0,21.0,12.0,6.5,39.0
