game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2023_SEASON_TOTAL,,2023,1,PUL,,,12.0,2.0,,5.0,,8.0,17.0,11.0
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,6.0,2.0,36.0,1.0,11.0,1.0,96.0,8.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,11.0,,38.0,2.0,19.0,7.0,89.0,6.0
