game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2017-WBLMvYAQxe,,2017,1,MLS,,,0.0,-0.2072,18.8855,8.4731,0.0,0.0,0.0,2.0,442.0,0.7423,194.0,3.937,2.0294,0.0,0.0,0.0,0.2072,0.0,0.0,0.2072,0.722,0.0
soccer-uslc-2017-zeQZe4DqKw,,2017,1,USLC,,,2.0,0.9227,17.1393,3.2159,0.0,0.0,2.0,10.0,753.0,0.7642,424.0,2.3727,0.5596,0.0,0.0,0.0,1.0773,0.0,0.0,1.0773,0.7586,0.0
soccer-mls-2018-WBLMvYAQxe,,2018,1,MLS,,,0.0,-0.3574,16.1439,3.3281,0.0,0.0,0.0,4.0,573.0,0.7422,256.0,-3.6034,-1.4076,0.0,0.0,0.0,0.3574,0.0,0.0,0.3574,0.7563,0.0
soccer-uslc-2018-zeQZe4DqKw,,2018,1,USLC,,,1.0,-0.0815,16.7761,3.5933,1.0,0.6998,2.0,9.0,1106.0,0.7649,519.0,9.6282,1.8551,0.7543,3.0,1.0,1.0815,0.3002,0.2643,1.3818,0.7464,0.2151
soccer-mls-2019-WBLMvYAQxe,,2019,1,MLS,,,0.0,-0.0204,17.1531,4.4198,0.0,0.0,0.0,1.0,212.0,0.716,81.0,-2.0483,-2.5287,0.0,0.0,0.0,0.0204,0.0,0.0,0.0204,0.7413,0.0
soccer-uslc-2019-zeQZe4DqKw,,2019,1,USLC,,,0.0,-1.2328,18.6065,3.2415,0.0,-0.2147,0.0,17.0,1547.0,0.7693,802.0,7.4102,0.924,0.0,3.0,0.0,1.2328,0.2147,-0.2147,1.4475,0.7601,0.2141
soccer-mls-2020-WBLMvYAQxe,,2020,1,MLS,,,0.0,-0.0798,18.7827,4.6941,0.0,-0.117,0.0,1.0,973.0,0.7859,411.0,4.3949,1.0693,0.0,3.0,0.0,0.0798,0.117,-0.117,0.1968,0.7752,0.0989
soccer-mls-2021-eVq3ya6MWO,,2021,1,MLS,,,0.0,-0.778,16.5636,4.4112,0.0,-0.1971,0.0,15.0,1934.0,0.8205,975.0,10.9026,1.1182,0.0,6.0,0.0,0.778,0.1971,-0.1971,0.9751,0.8093,0.1477
soccer-uslc-2021-Pk5LzyGQOW,,2021,1,USLC,,,0.0,-0.0256,23.249,3.9729,0.0,0.0,0.0,1.0,64.0,0.8182,44.0,1.7274,3.9258,0.0,0.0,0.0,0.0256,0.0,0.0,0.0256,0.7789,0.0
soccer-mls-2022-mKAqBBmqbg,,2022,1,MLS,,,3.0,0.6427,17.362,1.0528,1.0,0.5527,4.0,19.0,3164.0,0.8337,1630.0,8.578,0.5263,0.3431,8.0,5.0,2.3573,0.4473,0.2676,2.8047,0.8285,0.3031
soccer-mls-2023-mKAqBBmqbg,,2023,1,MLS,,,3.0,1.0807,16.7958,1.2792,1.0,0.0108,4.0,16.0,3052.0,0.831,1379.0,11.264,0.8168,0.0093,12.0,3.0,1.9193,0.9892,0.5588,2.9085,0.8229,0.7408
soccer-mls-2024-mKAqBBmqbg,,2024,1,MLS,,,1.0,0.6121,17.7304,3.5645,1.0,0.5146,2.0,5.0,2262.0,0.8739,1047.0,24.1923,2.3106,0.0342,6.0,1.0,0.3879,0.4854,-0.2033,0.8733,0.8508,0.1953
soccer-mls-2025-mKAqBBmqbg,,2025,1,MLS,,,0.0,-1.4913,16.4389,3.5936,0.0,-0.4743,0.0,11.0,1469.0,0.8227,626.0,4.9109,0.7845,0.0,4.0,1.0,1.4913,0.4743,-0.2739,1.9656,0.8148,0.2888
