game_id,date,season,week,league,away,home,def_int,gp,kr_no,kr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2022_SEASON_TOTAL,,2022,1,ELF,,,1.0,11.0,11.0,183.0,20.0,1.0,186.0,107.0,1.0,256.0
