game_id,date,season,week,league,away,home,def_fr,def_pd,def_tackles,gp,pr_no,pr_yds
FOOTBALL_ELF_2021_SEASON_TOTAL,,2021,1,ELF,,,1.0,1.0,8.0,8.0,1.0,17.0
