game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_td,pass_yds
FOOTBALL_EFA_2026_SEASON_TOTAL,,2026,1,EFA,,,1.0,33.0,26.0,5.0,390.0
