game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2013-WBLMvYAQxe,,2013,1,MLS,,,0.0,-0.1202,14.5004,0.1955,1.0,-0.0916,1.0,4.0,425.0,0.7473,91.0,-1.2528,-1.3767,0.5451,8.0,3.0,0.1202,1.0916,-0.796,1.2119,0.761,0.4557
soccer-mls-2013-kRQabn8MKZ,,2013,1,MLS,,,0.0,0.0,21.644,2.9999,0.0,0.0,0.0,0.0,47.0,0.6364,11.0,-1.1303,-10.2753,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7391,0.0
soccer-mls-2014-WBLMvYAQxe,,2014,1,MLS,,,1.0,-0.4883,12.6246,0.0095,10.0,5.211,11.0,12.0,1270.0,0.8084,261.0,5.7351,2.1974,4.9258,46.0,15.0,1.4883,4.789,2.1802,6.2773,0.7865,3.7103
soccer-mls-2015-WBLMvYAQxe,,2015,1,MLS,,,3.0,1.2791,14.8013,0.3014,5.0,-0.3462,8.0,15.0,1272.0,0.7327,303.0,-11.5529,-3.8128,1.3677,43.0,18.0,1.7209,5.3462,0.1941,7.0671,0.7708,2.6156
soccer-mls-2016-mKAqBBmqbg,,2016,1,MLS,,,2.0,-0.2582,15.5621,2.1338,10.0,-1.4299,12.0,27.0,2825.0,0.7361,576.0,-11.9052,-2.0669,4.359,97.0,39.0,2.2582,11.4299,-0.9597,13.6881,0.7568,5.936
soccer-mls-2017-mKAqBBmqbg,,2017,1,MLS,,,4.0,0.6472,17.6572,3.3622,12.0,1.9476,16.0,30.0,2943.0,0.7586,638.0,-0.1339,-0.021,5.2387,103.0,39.0,3.3528,10.0524,-0.1196,13.4052,0.7588,4.9984
soccer-mls-2018-mKAqBBmqbg,,2018,1,MLS,,,7.0,2.8482,19.4908,3.5775,8.0,-3.4163,15.0,42.0,3083.0,0.7469,818.0,-7.0936,-0.8672,3.1214,119.0,35.0,4.1518,11.4163,-0.4705,15.5681,0.7556,6.2138
soccer-mls-2019-APk5LGOMOW,,2019,1,MLS,,,5.0,2.1985,17.5174,-0.1738,4.0,-1.6802,9.0,27.0,2653.0,0.7821,615.0,-18.7317,-3.0458,1.3975,54.0,21.0,2.8015,5.6802,-0.4705,8.4816,0.8126,3.0951
soccer-mls-2020-APk5LGOMOW,,2020,1,MLS,,,0.0,-0.4189,19.6368,-2.6701,5.0,0.3051,5.0,11.0,966.0,0.7175,223.0,-8.5292,-3.8248,2.1808,22.0,11.0,0.4189,4.6949,1.0619,5.1138,0.7557,2.9626
soccer-mls-2021-YgOMngl5wN,,2021,1,MLS,,,0.0,-1.4464,17.2828,2.0038,7.0,-0.4725,7.0,22.0,2446.0,0.7111,443.0,-21.2091,-4.7876,4.7212,78.0,27.0,1.4464,7.4725,-1.4613,8.9189,0.7589,4.9303
soccer-mls-2022-gpMOLwl5zy,,2022,1,MLS,,,0.0,-0.8589,16.0104,0.2077,9.0,2.0545,9.0,12.0,2484.0,0.7795,322.0,-9.4289,-2.9282,3.6148,58.0,19.0,0.8589,6.9455,-0.998,7.8044,0.8088,4.2352
soccer-mls-2023-gpMOLwl5zy,,2023,1,MLS,,,0.0,-0.2512,16.1778,-0.1036,1.0,-2.1524,1.0,4.0,1121.0,0.7481,135.0,-6.5779,-4.8725,0.3045,23.0,3.0,0.2512,3.1524,-2.2447,3.4036,0.7969,1.7642
soccer-mls-2025-19vQ2095K6,,2025,1,MLS,,,0.0,-0.1846,14.2059,0.0539,2.0,-0.6467,2.0,5.0,720.0,0.8145,124.0,1.1517,0.9288,3.1383,18.0,8.0,0.1846,2.6467,0.3634,2.8314,0.8052,3.0169
