game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202106170CHI,2021-06-17,2021,1,WNBA,CON,CHI,,,,,,,1.0,,,,4.283333333333333,,-6.0,,,,1.0
WNBA_202106190CHI,2021-06-19,2021,1,WNBA,CON,CHI,,1.0,1.0,,,,,,,,2.8333333333333335,,-5.0,,1.0,,
WNBA_202106220CON,2021-06-22,2021,1,WNBA,DAL,CON,,,,,2.0,,,,,,3.1666666666666665,,-1.0,,,,1.0
WNBA_202106270CON,2021-06-27,2021,1,WNBA,CHI,CON,1.0,1.0,7.0,0.333,3.0,1.0,2.0,0.5,4.0,2.0,18.016666666666666,4.0,6.0,4.0,11.0,2.0,1.0
WNBA_202106290WAS,2021-06-29,2021,1,WNBA,CON,WAS,,,1.0,,2.0,,1.0,0.5,2.0,1.0,9.066666666666666,2.0,-10.0,1.0,3.0,,1.0
WNBA_202107010IND,2021-07-01,2021,1,WNBA,CON,IND,,,,,1.0,,1.0,,,,7.216666666666667,1.0,4.0,,1.0,1.0,
WNBA_202107030IND,2021-07-03,2021,1,WNBA,CON,IND,,,2.0,1.0,1.0,1.0,2.0,,,,7.183333333333334,,-1.0,2.0,2.0,,
WNBA_202107090CON,2021-07-09,2021,1,WNBA,ATL,CON,,,,1.0,1.0,1.0,,,,,4.416666666666667,,3.0,2.0,,,
WNBA_202107110NYL,2021-07-11,2021,1,WNBA,CON,NYL,,,2.0,0.5,4.0,2.0,1.0,,,,14.983333333333333,2.0,-2.0,4.0,4.0,,1.0
WNBA_202108150DAL,2021-08-15,2021,1,WNBA,CON,DAL,,,1.0,,2.0,,1.0,,,,5.566666666666666,,4.0,,1.0,,
WNBA_202108170CON,2021-08-17,2021,1,WNBA,MIN,CON,1.0,,,,,,1.0,,,,2.9833333333333334,,3.0,,,,
WNBA_202108190CON,2021-08-19,2021,1,WNBA,MIN,CON,,,,,,,,,,,4.433333333333334,,-3.0,,,,
WNBA_202108240CON,2021-08-24,2021,1,WNBA,LVA,CON,,,1.0,,,,,,,,7.45,3.0,-4.0,,4.0,,
WNBA_202108260CON,2021-08-26,2021,1,WNBA,LAS,CON,1.0,1.0,3.0,,,,3.0,,,,9.066666666666666,,3.0,,3.0,1.0,
WNBA_202108280CON,2021-08-28,2021,1,WNBA,LAS,CON,,,3.0,1.0,1.0,1.0,3.0,,,,12.1,,-1.0,2.0,3.0,,1.0
WNBA_202108310WAS,2021-08-31,2021,1,WNBA,CON,WAS,,,,1.0,1.0,1.0,,,,,7.916666666666667,1.0,-11.0,2.0,1.0,,2.0
WNBA_202109070DAL,2021-09-07,2021,1,WNBA,CON,DAL,1.0,,2.0,1.0,3.0,3.0,3.0,,,,11.883333333333333,2.0,3.0,6.0,4.0,2.0,
WNBA_202109090LAS,2021-09-09,2021,1,WNBA,CON,LAS,,,,1.0,1.0,1.0,2.0,,,,4.883333333333333,1.0,-6.0,2.0,1.0,,1.0
WNBA_202109110PHO,2021-09-11,2021,1,WNBA,CON,PHO,1.0,,1.0,0.333,3.0,1.0,1.0,1.0,2.0,2.0,14.15,2.0,14.0,4.0,3.0,1.0,
WNBA_202109150CON,2021-09-15,2021,1,WNBA,NYL,CON,,,1.0,0.5,4.0,2.0,,,,,6.683333333333334,3.0,6.0,4.0,4.0,1.0,2.0
WNBA_202109190CON,2021-09-19,2021,1,WNBA,ATL,CON,,1.0,2.0,1.0,2.0,2.0,,,,,6.783333333333333,,1.0,4.0,2.0,,
WNBA_202109300CON,2021-09-30,2021,1,WNBA,CHI,CON,1.0,,1.0,0.5,2.0,1.0,,,,,6.15,,3.0,2.0,1.0,,1.0
WNBA_202110060CHI,2021-10-06,2021,1,WNBA,CON,CHI,,,1.0,,,,,,,,0.6166666666666667,,3.0,,1.0,,
WNBA_202205110ATL,2022-05-11,2022,1,WNBA,LAS,ATL,,,,,,,,,,,2.216666666666667,,-6.0,,,,
WNBA_202205170IND,2022-05-17,2022,1,WNBA,ATL,IND,,,1.0,0.333,3.0,1.0,2.0,,,,4.333333333333333,1.0,3.0,2.0,2.0,,
WNBA_202205240WAS,2022-05-24,2022,1,WNBA,ATL,WAS,,1.0,2.0,,,,2.0,0.5,2.0,1.0,4.416666666666667,,-2.0,1.0,2.0,,1.0
WNBA_202205290ATL,2022-05-29,2022,1,WNBA,PHO,ATL,1.0,,2.0,,,,2.0,,,,5.516666666666667,,3.0,,2.0,,1.0
WNBA_202206010ATL,2022-06-01,2022,1,WNBA,MIN,ATL,,,1.0,1.0,1.0,1.0,2.0,,,,3.5,,4.0,2.0,1.0,,
WNBA_202206150CON,2022-06-15,2022,1,WNBA,ATL,CON,1.0,2.0,1.0,0.5,6.0,3.0,2.0,,,,15.35,2.0,6.0,6.0,3.0,1.0,
WNBA_202206170CHI,2022-06-17,2022,1,WNBA,ATL,CHI,,1.0,1.0,1.0,1.0,1.0,,,,,6.65,2.0,9.0,2.0,3.0,,
WNBA_202206210ATL,2022-06-21,2022,1,WNBA,DAL,ATL,,,3.0,1.0,1.0,1.0,2.0,,,,9.85,2.0,1.0,2.0,5.0,,1.0
WNBA_202206240ATL,2022-06-24,2022,1,WNBA,NYL,ATL,1.0,,5.0,0.5,4.0,2.0,1.0,1.0,2.0,2.0,13.933333333333334,3.0,-2.0,6.0,8.0,,
WNBA_202206260ATL,2022-06-26,2022,1,WNBA,CON,ATL,1.0,2.0,3.0,0.286,7.0,2.0,2.0,,,,24.933333333333334,,-4.0,4.0,3.0,1.0,4.0
WNBA_202206280WAS,2022-06-28,2022,1,WNBA,ATL,WAS,1.0,,3.0,0.333,3.0,1.0,2.0,,,,15.416666666666666,2.0,-4.0,2.0,5.0,,1.0
WNBA_202207030ATL,2022-07-03,2022,1,WNBA,SEA,ATL,,,1.0,0.5,2.0,1.0,1.0,,,,4.15,1.0,-8.0,2.0,2.0,,1.0
WNBA_202207150ATL,2022-07-15,2022,1,WNBA,CON,ATL,1.0,2.0,4.0,0.4,5.0,2.0,2.0,0.5,2.0,1.0,19.916666666666668,1.0,1.0,5.0,5.0,,
WNBA_202207170PHO,2022-07-17,2022,1,WNBA,ATL,PHO,,,,,,,,,,,1.0666666666666667,,-2.0,,,,1.0
WNBA_202207190LVA,2022-07-19,2022,1,WNBA,ATL,LVA,,,,,,,,,,,1.6,,2.0,,,,
WNBA_202207210LAS,2022-07-21,2022,1,WNBA,ATL,LAS,2.0,,3.0,0.5,2.0,1.0,3.0,0.5,2.0,1.0,9.25,1.0,-2.0,3.0,4.0,,
WNBA_202207280ATL,2022-07-28,2022,1,WNBA,MIN,ATL,,1.0,2.0,0.333,3.0,1.0,2.0,,1.0,,6.95,1.0,-13.0,2.0,3.0,,1.0
WNBA_202207300ATL,2022-07-30,2022,1,WNBA,DAL,ATL,,1.0,1.0,,,,,,2.0,,9.683333333333334,2.0,-2.0,,3.0,,1.0
WNBA_202208030ATL,2022-08-03,2022,1,WNBA,IND,ATL,,1.0,4.0,0.333,3.0,1.0,1.0,,2.0,,8.183333333333334,1.0,3.0,2.0,5.0,,1.0
WNBA_202208050ATL,2022-08-05,2022,1,WNBA,LAS,ATL,,1.0,1.0,1.0,2.0,2.0,2.0,,,,5.733333333333333,1.0,-2.0,4.0,2.0,,2.0
WNBA_202208070MIN,2022-08-07,2022,1,WNBA,ATL,MIN,,,1.0,,1.0,,,,,,2.5666666666666664,,4.0,,1.0,,
