game_id,date,season,week,league,away,home,attempts,avg,long,td,yards
FOOTBALL_XLEAGUE_2020_SEASON_TOTAL,,2020,1,XLEAGUE,,,19.0,2.79,14.0,,53.0
FOOTBALL_XLEAGUE_2021_SEASON_TOTAL,,2021,1,XLEAGUE,,,35.0,3.34,17.0,,117.0
FOOTBALL_XLEAGUE_2025_SEASON_TOTAL,,2025,1,XLEAGUE,,,44.0,5.61,24.0,1.0,247.0
