game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,match_played
cricket-t20i-2022-12-01-1343771,2022-12-01,2022,1,T20I,Gambia,Eswatini,8.0,0.0,0.0,5.0,0.0,0.0,1.0
cricket-t20i-2022-12-06-1343786,2022-12-06,2022,1,T20I,Gambia,Tanzania,10.0,0.0,0.0,8.0,3.0,0.0,1.0
cricket-t20i-2024-10-23-1453932,2024-10-23,2024,1,T20I,Zimbabwe,Gambia,4.0,0.0,0.0,8.0,2.0,0.0,1.0
