game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,4.0,4.0,7.0,7.0,42.0,10.0,68.0,5.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,3.0,3.0,8.0,5.0,40.0,7.0,65.0,4.0
