game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
NASHVILLE-CORPUSCHRISTI-0601,2025-06-01,2025,12,AF1,CORPUS CHRISTI,NASHVILLE,1.0,26.0,2.0
