game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-hnd-2021-07-23-1252701,2021-07-23,2021,1,HND,Birmingham Phoenix,London Spirit,41.0,9.0,0.0,3.0,47.0,0.0,,,,,,,,1.0
cricket-hnd-2021-07-25-1252705,2021-07-25,2021,1,HND,Birmingham Phoenix,Manchester Originals,13.0,0.0,0.0,6.0,7.0,0.0,,,,,,,,1.0
cricket-hnd-2021-07-30-1252710,2021-07-30,2021,1,HND,Birmingham Phoenix,Southern Brave,29.0,6.0,0.0,2.0,33.0,0.0,,,,,,,,1.0
cricket-hnd-2021-08-01-1252713,2021-08-01,2021,1,HND,Trent Rockets,Birmingham Phoenix,9.0,3.0,0.0,1.0,17.0,0.0,,,,,,,,1.0
cricket-hnd-2021-08-04-1252717,2021-08-04,2021,1,HND,Birmingham Phoenix,Oval Invincibles,3.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
cricket-hnd-2021-08-09-1252722,2021-08-09,2021,1,HND,Welsh Fire,Birmingham Phoenix,35.0,9.0,1.0,2.0,52.0,0.0,5.0,0.0,0.0,7.0,1.0,0.0,,1.0
cricket-hnd-2021-08-13-1252726,2021-08-13,2021,1,HND,Trent Rockets,Birmingham Phoenix,19.0,1.0,0.0,2.0,13.0,0.0,,,,,,,,1.0
cricket-hnd-2021-08-17-1252730,2021-08-17,2021,1,HND,Birmingham Phoenix,Northern Superchargers,47.0,6.0,0.0,3.0,64.0,3.0,,,,,,,1.0,1.0
cricket-hnd-2021-08-20-1252732,2021-08-20,2021,1,HND,Oval Invincibles,Birmingham Phoenix,1.0,0.0,0.0,3.0,0.0,0.0,,,,,,,,1.0
cricket-wbbl-2021-10-16-1269056,2021-10-16,2021,1,WBBL,Hobart Hurricanes,Melbourne Renegades,7.0,1.0,0.0,4.0,4.0,0.0,,,,,,,,1.0
cricket-wbbl-2021-10-20-1269062,2021-10-20,2021,1,WBBL,Melbourne Renegades,Adelaide Strikers,29.0,2.0,1.0,5.0,36.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,,1.0
cricket-wbbl-2021-10-24-1269069,2021-10-24,2021,1,WBBL,Sydney Sixers,Melbourne Renegades,30.0,4.0,0.0,1.0,38.0,1.0,,,,,,,,1.0
