game_id,date,season,week,league,away,home,def_tackles,gp,kr_no,kr_yds,pass_att,pr_no,pr_yds,recv_rec,recv_td,recv_yds,rush_att,rush_td,rush_yds
FOOTBALL_ELF_2024_SEASON_TOTAL,,2024,1,ELF,,,4.0,10.0,7.0,122.0,1.0,1.0,6.0,26.0,3.0,342.0,38.0,1.0,164.0
