game_id,date,season,week,league,away,home,assists,def_rebounds,fg3a,fg_pct,fga,fgm,fouls,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202205100IND,2022-05-10,2022,1,WNBA,MIN,IND,,,,1.0,1.0,1.0,,2.7,,-3.0,2.0,,,1.0
WNBA_202207170SEA,2022-07-17,2022,1,WNBA,IND,SEA,,,,,1.0,,1.0,5.933333333333334,1.0,-5.0,,1.0,1.0,
WNBA_202207190LAS,2022-07-19,2022,1,WNBA,IND,LAS,,,,,3.0,,,4.383333333333334,2.0,-3.0,,2.0,,
WNBA_202207290IND,2022-07-29,2022,1,WNBA,LVA,IND,,,1.0,0.333,3.0,1.0,,3.9,,5.0,2.0,,,
WNBA_202207310IND,2022-07-31,2022,1,WNBA,LVA,IND,,3.0,1.0,0.5,2.0,1.0,1.0,10.0,,-2.0,2.0,3.0,,
WNBA_202208030ATL,2022-08-03,2022,1,WNBA,IND,ATL,,,,,,,,4.333333333333333,,2.0,,,,1.0
WNBA_202208120IND,2022-08-12,2022,1,WNBA,WAS,IND,1.0,,,0.5,2.0,1.0,,7.2,,-5.0,2.0,,1.0,
WNBA_202208140WAS,2022-08-14,2022,1,WNBA,IND,WAS,,2.0,,1.0,1.0,1.0,1.0,4.616666666666667,,6.0,2.0,2.0,,2.0
