game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W2_AVIATORS,,,2,AUDL,,,0.0,0.0,,,0.0,0.0,,,1.0,53.0,-2.0
SYNTHETIC_AUDL_W3_AVIATORS,,,3,AUDL,,,0.0,1.0,,,0.0,0.0,,,0.0,32.0,1.0
2022-06-18-SD-LA,2022-06-18,2022,4,,SD,LA,0.0,0.0,,,1.0,0.0,,,0.0,0.0,0.0
2022-07-02-LA-COL,2022-07-02,2022,6,,LA,COL,0.0,0.0,,,0.0,0.0,,,0.0,10.0,5.0
2022-07-16-COL-LA,2022-07-16,2022,8,AUDL,summit,aviators,0.0,1.0,,,1.0,0.0,,,1.0,23.0,-6.0
2022-07-22-LA-SLC,2022-07-22,2022,9,AUDL,aviators,shred,0.0,0.0,,,0.0,1.0,,,0.0,35.0,-6.0
2022-07-23-LA-OAK,2022-07-23,2022,9,AUDL,aviators,spiders,0.0,0.0,,,0.0,0.0,,,0.0,79.0,-13.0
2022-07-29-OAK-LA,2022-07-29,2022,10,AUDL,spiders,aviators,0.0,1.0,,,0.0,0.0,,,0.0,33.0,-14.0
2023-05-12-POR-LA,2023-05-12,2023,3,AUDL,PORTLAND NITRO,LA AVIATORS,,,2.0,2.0,,,,2.0,,33.0,-6.0
2023-05-20-LA-COL,2023-05-20,2023,4,AUDL,LA AVIATORS,COLORADO SUMMIT,,,1.0,,,,,,,8.0,
2023-06-03-LA-SD,2023-06-03,2023,6,AUDL,LA AVIATORS,SAN DIEGO GROWLERS,,,1.0,1.0,1.0,,1.0,1.0,,12.0,
2023-06-09-LA-POR,2023-06-09,2023,7,AUDL,LA AVIATORS,PORTLAND NITRO,,1.0,5.0,2.0,,2.0,,2.0,,59.0,-19.0
2023-06-18-SEA-LA,2023-06-18,2023,8,AUDL,SEATTLE CASCADES,LA AVIATORS,,,4.0,3.0,,1.0,1.0,3.0,,71.0,8.0
2023-06-24-SD-LA,2023-06-24,2023,9,AUDL,SAN DIEGO GROWLERS,LA AVIATORS,,,5.0,3.0,,,,4.0,1.0,38.0,-19.0
2023-06-30-SLC-LA,2023-06-30,2023,10,AUDL,SALT LAKE SHRED,LA AVIATORS,,,4.0,4.0,,,,4.0,,22.0,16.0
2023-07-15-LA-OAK,2023-07-15,2023,12,AUDL,LA AVIATORS,OAKLAND SPIDERS,,,1.0,1.0,,,,1.0,,16.0,-5.0
2024-04-27-LA-OAK,2024-04-27,2024,1,UFA,aviators,spiders,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
