game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
2025-04-26-MTL-BOS,2025-04-26,2025,1,,MTL,BOS,0.0,0.0,0.0,2.0,0.0,41.0,11.0
2025-05-10-MTL-BOS,2025-05-10,2025,3,,MTL,BOS,0.0,1.0,0.0,0.0,0.0,39.0,-4.0
2025-05-16-NY-BOS,2025-05-16,2025,4,,NY,BOS,0.0,2.0,0.0,0.0,0.0,15.0,18.0
2025-05-18-BOS-DC,2025-05-18,2025,4,,BOS,DC,0.0,0.0,0.0,0.0,0.0,12.0,14.0
2025-06-07-PHI-BOS,2025-06-07,2025,7,,PHI,BOS,1.0,0.0,0.0,1.0,0.0,79.0,23.0
2025-06-14-BOS-MTL,2025-06-14,2025,8,,BOS,MTL,0.0,0.0,0.0,0.0,0.0,-18.0,33.0
2025-06-15-BOS-TOR,2025-06-15,2025,8,,BOS,TOR,0.0,0.0,0.0,0.0,0.0,17.0,0.0
2025-06-21-TOR-BOS,2025-06-21,2025,9,,TOR,BOS,0.0,3.0,0.0,0.0,0.0,19.0,29.0
2025-07-06-DC-BOS,2025-07-06,2025,11,,DC,BOS,0.0,0.0,0.0,2.0,0.0,45.0,24.0
2025-07-11-BOS-PHI,2025-07-11,2025,12,,BOS,PHI,0.0,0.0,0.0,0.0,0.0,52.0,5.0
2025-07-12-BOS-DC,2025-07-12,2025,12,,BOS,DC,0.0,1.0,0.0,0.0,0.0,10.0,-10.0
2025-07-19-BOS-NY,2025-07-19,2025,13,,BOS,NY,0.0,0.0,0.0,0.0,0.0,0.0,0.0
