game_id,date,season,week,league,away,home,fg_att,gp,pat_att,pat_made,punt_no,punt_yds,rush_att
FOOTBALL_ELF_2025_SEASON_TOTAL,,2025,1,ELF,,,3.0,11.0,6.0,3.0,43.0,1527.0,2.0
