game_id,date,season,week,league,away,home,assist_tackles,sacks,solo_tackles,tackles
FOOTBALL_XFL_2020_2_16_STL@HOU,2020-02-16,2020,2,XFL,STL,HOU,1.0,0.5,5.0,6.0
