game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-t20i-2019-09-28-1201681,2019-09-28,2019,1,T20I,Singapore,Nepal,,,,,,,18.0,0.0,0.0,34.0,0.0,0.0,,1.0
cricket-t20i-2019-09-29-1201682,2019-09-29,2019,1,T20I,Singapore,Zimbabwe,5.0,1.0,0.0,7.0,9.0,0.0,24.0,0.0,0.0,31.0,0.0,2.0,,1.0
cricket-t20i-2019-10-03-1201685,2019-10-03,2019,1,T20I,Singapore,Zimbabwe,1.0,0.0,1.0,8.0,1.0,0.0,24.0,0.0,0.0,36.0,0.0,3.0,,1.0
cricket-t20i-2019-10-18-1199499,2019-10-18,2019,1,T20I,Scotland,Singapore,1.0,0.0,1.0,8.0,1.0,0.0,18.0,0.0,0.0,27.0,2.0,2.0,,1.0
cricket-t20i-2019-10-20-1199510,2019-10-20,2019,1,T20I,Bermuda,Singapore,,,,,,,12.0,0.0,0.0,17.0,1.0,3.0,1.0,1.0
cricket-t20i-2019-10-22-1199518,2019-10-22,2019,1,T20I,Netherlands,Singapore,8.0,0.0,0.0,7.0,2.0,0.0,6.0,0.0,0.0,5.0,1.0,2.0,,1.0
cricket-t20i-2019-10-23-1199522,2019-10-23,2019,1,T20I,Kenya,Singapore,1.0,0.0,0.0,8.0,0.0,0.0,12.0,0.0,0.0,20.0,0.0,0.0,,1.0
cricket-t20i-2019-10-26-1199535,2019-10-26,2019,1,T20I,Namibia,Singapore,10.0,0.0,0.0,9.0,12.0,1.0,24.0,0.0,0.0,46.0,2.0,0.0,,1.0
cricket-t20i-2020-02-29-1217738,2020-02-29,2020,1,T20I,Thailand,Singapore,50.0,5.0,0.0,1.0,59.0,1.0,,,,,,,,1.0
cricket-t20i-2020-03-03-1217742,2020-03-03,2020,1,T20I,Malaysia,Singapore,50.0,6.0,0.0,1.0,77.0,4.0,,,,,,,1.0,1.0
cricket-t20i-2020-03-04-1217745,2020-03-04,2020,1,T20I,Hong Kong,Singapore,9.0,3.0,0.0,1.0,17.0,0.0,,,,,,,,1.0
