game_id,date,season,week,league,away,home,interceptions_made,receiving_tds,receiving_yards,receptions,sacks,tackles
SYNTHETIC_CFL_2023_W5_MTL,,2023,5,CFL,,,,0.0,50.0,2.0,,
SYNTHETIC_CFL_2023_W6_MTL,,2023,6,CFL,,,,0.0,44.0,4.0,,
SYNTHETIC_CFL_2023_W9_MTL,,2023,9,CFL,,,,0.0,55.0,3.0,,
SYNTHETIC_CFL_2023_W11_MTL,,2023,11,CFL,,,0.0,0.0,9.0,2.0,0.0,1.0
