game_id,date,season,week,league,away,home,assisted_tackles,def_interceptions,defensive_bk,defensive_pd,defensive_tds,defensive_tfl,field_goal_yards,forced_fumbles,fumble_recoveries,interceptions_lost,kick_returns,kr_avg,kr_tds,kr_yards,passing_tds,passing_yards,patkick,rec_avg,rec_long,receiving_2pt,receiving_fum,receiving_tds,receiving_yards,receptions,returning_intr_td,rushing_tds,rushing_yards,sacks,tackles
4002611110441,,,4,,,,,,,,,,0.0,,,1.0,,,,,1.0,49.0,0.0,,,,,0.0,21.0,2.0,,0.0,-3.0,,
FOOTBALL_AF1_2026_5_22_T584637G1168386@T602555,2026-05-22,2026,7,AF1,Nashville Kats,Minnesota Monsters,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,0.0,,,,,,,,,,,,,,,,,,,0.0,3.0
FOOTBALL_AF1_2026_6_13_T602555G1168396@T584637,2026-06-13,2026,10,AF1,Minnesota Monsters,Nashville Kats,,,,,,,,,,,3.0,10.0,0.0,31.0,,,,25.0,33.0,0.0,0.0,1.0,75.0,3.0,0.0,,,,
