game_id,date,season,week,league,away,home,gp,pr_no,pr_yds,recv_rec,recv_yds,rush_att,rush_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,1.0,1.0,8.0,6.0,42.0,1.0,9.0
