game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions
SYNTHETIC_CFL_W1_OTT,,,1,CFL,,,1.0,43.0,4.0
SYNTHETIC_CFL_W4_OTT,,,4,CFL,,,0.0,9.0,1.0
SYNTHETIC_CFL_W5_OTT,,,5,CFL,,,0.0,75.0,3.0
SYNTHETIC_CFL_W6_OTT,,,6,CFL,,,0.0,2.0,1.0
SYNTHETIC_CFL_W7_OTT,,,7,CFL,,,0.0,23.0,1.0
SYNTHETIC_CFL_W8_OTT,,,8,CFL,,,0.0,33.0,2.0
SYNTHETIC_CFL_W9_OTT,,,9,CFL,,,0.0,23.0,2.0
SYNTHETIC_CFL_W11_OTT,,,11,CFL,,,0.0,26.0,3.0
SYNTHETIC_CFL_W13_OTT,,,13,CFL,,,0.0,0.0,0.0
SYNTHETIC_CFL_W14_OTT,,,14,CFL,,,0.0,0.0,0.0
SYNTHETIC_CFL_W16_OTT,,,16,CFL,,,0.0,13.0,1.0
SYNTHETIC_CFL_W17_OTT,,,17,CFL,,,0.0,21.0,1.0
SYNTHETIC_CFL_W19_OTT,,,19,CFL,,,0.0,45.0,1.0
