game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,touches,turnovers
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,9.0,8.0,30.0,1.0,29.0,74.0,18.0
