game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2021-Z2vQ1xlqrA,,2021,1,MLS,,,0.0,-0.0775,22.0343,5.9761,1.0,0.3172,1.0,1.0,1245.0,0.9171,712.0,18.2135,2.5581,0.0,2.0,1.0,0.0775,0.6828,0.1056,0.7604,0.8916,0.0
soccer-mls-2022-Z2vQ1xlqrA,,2022,1,MLS,,,0.0,-0.4865,23.3563,6.9143,0.0,-0.611,0.0,7.0,2506.0,0.8808,1393.0,-0.2534,-0.0182,0.0,7.0,4.0,0.4865,0.611,0.0171,1.0975,0.881,0.4077
