game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W1_WINDCHILL,,,1,AUDL,,,2.0,0.0,0.0,1.0,1.0,57.0,204.0
SYNTHETIC_AUDL_W2_WINDCHILL,,,2,AUDL,,,1.0,0.0,0.0,2.0,0.0,63.0,177.0
SYNTHETIC_AUDL_W3_WINDCHILL,,,3,AUDL,,,0.0,1.0,0.0,0.0,1.0,16.0,112.0
2022-06-25-MAD-MIN,2022-06-25,2022,5,,MAD,MIN,0.0,1.0,0.0,0.0,1.0,8.0,94.0
2022-07-01-MIN-CHI,2022-07-01,2022,6,,MIN,CHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-02-MIN-DET,2022-07-02,2022,6,,MIN,DET,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-10-MIN-MAD,2022-07-10,2022,7,AUDL,windchill,radicals,0.0,0.0,0.0,2.0,1.0,1.0,104.0
2022-07-16-CHI-MIN,2022-07-16,2022,8,AUDL,union,windchill,4.0,1.0,0.0,1.0,1.0,47.0,262.0
2022-07-23-MIN-IND,2022-07-23,2022,9,AUDL,windchill,alleycats,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-31-DET-MIN,2022-07-31,2022,10,AUDL,mechanix,windchill,1.0,0.0,0.0,0.0,3.0,30.0,108.0
