game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-tests-2014-06-08-730277,2014-06-08,2014,1,TESTS,West Indies,New Zealand,2.0,0.0,1.0,2.0,7.0,1.0,234.0,5.0,1.0,188.0,8.0,0.0,,1.0
cricket-tests-2014-06-16-730279,2014-06-16,2014,1,TESTS,West Indies,New Zealand,174.0,10.0,0.0,10.0,71.0,0.0,192.0,4.0,0.0,128.0,0.0,0.0,2.0,1.0
cricket-tests-2014-06-26-730281,2014-06-26,2014,1,TESTS,West Indies,New Zealand,97.0,5.0,1.0,9.0,50.0,1.0,276.0,9.0,2.0,174.0,4.0,0.0,,1.0
cricket-tests-2014-11-09-742611,2014-11-09,2014,1,TESTS,New Zealand,Pakistan,75.0,3.0,0.0,8.0,29.0,0.0,228.0,1.0,0.0,155.0,0.0,0.0,,1.0
cricket-tests-2014-11-17-742613,2014-11-17,2014,1,TESTS,New Zealand,Pakistan,163.0,8.0,0.0,8.0,77.0,1.0,270.0,8.0,0.0,183.0,3.0,0.0,1.0,1.0
cricket-tests-2014-11-26-742615,2014-11-26,2014,1,TESTS,New Zealand,Pakistan,85.0,2.0,0.0,8.0,65.0,3.0,289.0,8.0,0.0,203.0,10.0,0.0,1.0,1.0
cricket-tests-2014-12-26-749777,2014-12-26,2014,1,TESTS,New Zealand,Sri Lanka,34.0,0.0,1.0,8.0,12.0,0.0,240.0,10.0,0.0,88.0,1.0,0.0,2.0,1.0
cricket-tests-2015-01-03-749779,2015-01-03,2015,1,TESTS,New Zealand,Sri Lanka,20.0,1.0,0.0,9.0,7.0,0.0,211.0,12.0,0.0,108.0,5.0,0.0,1.0,1.0
cricket-tests-2015-05-21-743939,2015-05-21,2015,1,TESTS,England,New Zealand,26.0,0.0,0.0,8.0,4.0,0.0,276.0,5.0,0.0,173.0,2.0,1.0,,1.0
cricket-tests-2015-05-29-743941,2015-05-29,2015,1,TESTS,England,New Zealand,140.0,14.0,1.0,8.0,99.0,2.0,347.0,25.0,0.0,121.0,5.0,0.0,3.0,1.0
cricket-tests-2015-11-05-892509,2015-11-05,2015,1,TESTS,Australia,New Zealand,59.0,7.0,0.0,8.0,50.0,1.0,270.0,3.0,0.0,234.0,3.0,0.0,,1.0
cricket-tests-2015-11-13-892511,2015-11-13,2015,1,TESTS,Australia,New Zealand,38.0,1.0,0.0,8.0,15.0,1.0,246.0,1.0,1.0,204.0,3.0,0.0,1.0,1.0
cricket-tests-2015-11-27-892513,2015-11-27,2015,1,TESTS,Australia,New Zealand,39.0,4.0,0.0,8.0,26.0,0.0,96.0,1.0,0.0,75.0,2.0,0.0,,1.0
cricket-tests-2016-02-12-914237,2016-02-12,2016,1,TESTS,New Zealand,Australia,121.0,11.0,1.0,9.0,74.0,0.0,212.0,2.0,0.0,153.0,2.0,0.0,,1.0
cricket-tests-2016-09-22-1030213,2016-09-22,2016,1,TESTS,India,New Zealand,10.0,0.0,0.0,8.0,3.0,0.0,282.0,9.0,0.0,139.0,2.0,0.0,,1.0
