game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3a,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202205250LAS,2022-05-25,2022,1,WNBA,PHO,LAS,,,,,,,,,,,,1.5333333333333332,,-6.0,,,,
WNBA_202205290ATL,2022-05-29,2022,1,WNBA,PHO,ATL,,2.0,,,1.0,1.0,1.0,,,,,12.65,1.0,-13.0,2.0,1.0,1.0,3.0
WNBA_202206030PHO,2022-06-03,2022,1,WNBA,CON,PHO,,,,,,,,2.0,,,,2.8666666666666667,,3.0,,,,1.0
WNBA_202206120WAS,2022-06-12,2022,1,WNBA,PHO,WAS,,,,,,,,1.0,,,,4.633333333333333,,3.0,,,,
WNBA_202206140WAS,2022-06-14,2022,1,WNBA,PHO,WAS,,,2.0,,0.667,3.0,2.0,3.0,0.5,2.0,1.0,13.516666666666667,1.0,-15.0,5.0,3.0,,
WNBA_202206170DAL,2022-06-17,2022,1,WNBA,PHO,DAL,,,,,,,,1.0,,,,2.9,,-2.0,,,,
WNBA_202305190MIN,2023-05-19,2023,1,WNBA,CHI,MIN,,,2.0,,,,,3.0,,,,10.666666666666666,,10.0,,2.0,1.0,
WNBA_202305210PHO,2023-05-21,2023,1,WNBA,CHI,PHO,,2.0,3.0,,0.667,3.0,2.0,3.0,,,,12.666666666666666,2.0,-6.0,4.0,5.0,,
WNBA_202305260CHI,2023-05-26,2023,1,WNBA,WAS,CHI,,,2.0,,,1.0,,1.0,,,,5.2,1.0,-4.0,,3.0,,1.0
WNBA_202305280CHI,2023-05-28,2023,1,WNBA,DAL,CHI,1.0,,,,0.5,2.0,1.0,1.0,0.5,2.0,1.0,5.0,1.0,-1.0,3.0,1.0,1.0,1.0
WNBA_202305300ATL,2023-05-30,2023,1,WNBA,CHI,ATL,1.0,1.0,4.0,,0.667,6.0,4.0,5.0,1.0,2.0,2.0,19.766666666666666,3.0,-1.0,10.0,7.0,1.0,2.0
WNBA_202306020CHI,2023-06-02,2023,1,WNBA,NYL,CHI,,,,,0.333,3.0,1.0,2.0,,,,8.883333333333333,1.0,-13.0,2.0,1.0,,
WNBA_202306040NYL,2023-06-04,2023,1,WNBA,CHI,NYL,1.0,,,1.0,0.333,3.0,1.0,3.0,,,,6.383333333333334,,-3.0,2.0,,,
WNBA_202306220CHI,2023-06-22,2023,1,WNBA,WAS,CHI,1.0,,1.0,,0.5,2.0,1.0,1.0,0.5,2.0,1.0,6.983333333333333,,-2.0,3.0,1.0,,2.0
WNBA_202306250CON,2023-06-25,2023,1,WNBA,CHI,CON,,2.0,1.0,,,2.0,,,0.5,2.0,1.0,6.166666666666667,,,1.0,1.0,,
WNBA_202307020IND,2023-07-02,2023,1,WNBA,CHI,IND,,,,,,,,1.0,,,,1.2333333333333334,,-2.0,,,,
WNBA_202307180PHO,2023-07-18,2023,1,WNBA,CON,PHO,,,,,,,,1.0,,,,1.8833333333333333,,3.0,,,,
WNBA_202307200CON,2023-07-20,2023,1,WNBA,ATL,CON,,,1.0,,,1.0,,1.0,,,,1.5666666666666667,,-1.0,,1.0,,1.0
WNBA_202307220ATL,2023-07-22,2023,1,WNBA,CON,ATL,,,,,,1.0,,1.0,,,,2.55,,-8.0,,,,
