game_id,date,season,week,league,away,home,assisted_tackles,sack_yards,sacks,solo_tackles,tackles,tackles_for_loss,tfl_yards
FOOTBALL_IFL_2026_7_5_TVEGASKNIGHTHAWKSG20260705XNDJ@TNEWMEXICOCHUPACABRAS,2026-07-05,2026,17,IFL,Vegas Knight Hawks,New Mexico Chupacabras,1.0,2.0,0.5,1.0,2.0,0.5,0.0
