game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,fielding_catches,match_played
cricket-odi-2015-04-22-858489,2015-04-22,2015,1,ODI,Bangladesh,Pakistan,50.0,7.0,0.0,2.0,45.0,0.0,,1.0
cricket-tests-2015-04-28-858493,2015-04-28,2015,1,TESTS,Bangladesh,Pakistan,36.0,2.0,0.0,2.0,20.0,1.0,,1.0
cricket-tests-2015-05-06-858495,2015-05-06,2015,1,TESTS,Bangladesh,Pakistan,97.0,2.0,0.0,2.0,27.0,0.0,1.0,1.0
cricket-odi-2016-08-27-913655,2016-08-27,2016,1,ODI,England,Pakistan,10.0,0.0,0.0,1.0,1.0,0.0,,1.0
cricket-odi-2016-08-30-913657,2016-08-30,2016,1,ODI,England,Pakistan,13.0,1.0,0.0,1.0,8.0,0.0,,1.0
cricket-odi-2016-09-01-913659,2016-09-01,2016,1,ODI,England,Pakistan,44.0,1.0,0.0,1.0,24.0,0.0,,1.0
cricket-tests-2016-08-03-913645,2016-08-03,2016,1,TESTS,England,Pakistan,343.0,20.0,0.0,3.0,152.0,1.0,,1.0
cricket-tests-2016-08-11-913647,2016-08-11,2016,1,TESTS,England,Pakistan,60.0,2.0,0.0,1.0,15.0,0.0,,1.0
cricket-tests-2016-10-13-1050229,2016-10-13,2016,1,TESTS,Pakistan,West Indies,273.0,13.0,0.0,1.0,134.0,0.0,,1.0
cricket-tests-2016-10-21-1050231,2016-10-21,2016,1,TESTS,Pakistan,West Indies,141.0,6.0,0.0,1.0,56.0,0.0,1.0,1.0
cricket-tests-2016-10-30-1050233,2016-10-30,2016,1,TESTS,Pakistan,West Indies,214.0,8.0,0.0,1.0,91.0,1.0,,1.0
cricket-tests-2016-11-17-1019993,2016-11-17,2016,1,TESTS,New Zealand,Pakistan,111.0,1.0,0.0,1.0,26.0,0.0,3.0,1.0
cricket-tests-2016-11-25-1019995,2016-11-25,2016,1,TESTS,New Zealand,Pakistan,250.0,9.0,0.0,1.0,96.0,1.0,1.0,1.0
cricket-tests-2016-12-15-1000881,2016-12-15,2016,1,TESTS,Australia,Pakistan,139.0,4.0,0.0,1.0,37.0,0.0,,1.0
cricket-tests-2016-12-26-1000883,2016-12-26,2016,1,TESTS,Australia,Pakistan,49.0,1.0,0.0,1.0,11.0,0.0,1.0,1.0
cricket-tests-2017-09-28-1120284,2017-09-28,2017,1,TESTS,Sri Lanka,Pakistan,146.0,5.0,0.0,2.0,53.0,0.0,,1.0
cricket-tests-2017-10-06-1120285,2017-10-06,2017,1,TESTS,Sri Lanka,Pakistan,79.0,5.0,0.0,2.0,40.0,0.0,,1.0
