game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2013-WBLMvYAQxe,,2013,1,MLS,,,2.0,-0.6962,19.0201,6.0286,0.0,-1.375,2.0,29.0,3356.0,0.8533,1800.0,52.056,2.892,0.0,10.0,3.0,2.6962,1.375,0.1443,4.0712,0.8244,0.7234
soccer-mls-2014-WBLMvYAQxe,,2014,1,MLS,,,3.0,1.7418,19.7818,6.5035,2.0,1.712,5.0,25.0,2931.0,0.8509,1482.0,11.2938,0.7621,0.8864,9.0,5.0,1.2582,0.288,0.6184,1.5462,0.8433,0.1227
soccer-mls-2015-WBLMvYAQxe,,2015,1,MLS,,,0.0,-1.3649,21.167,7.3922,3.0,1.6056,3.0,17.0,3057.0,0.8577,1630.0,54.2495,3.3282,0.0474,12.0,8.0,1.3649,1.3944,0.6268,2.7593,0.8244,0.1623
soccer-mls-2016-WBLMvYAQxe,,2016,1,MLS,,,1.0,-0.6496,20.8986,7.5447,0.0,-0.3354,1.0,16.0,2827.0,0.8427,1329.0,3.3742,0.2539,0.0,9.0,2.0,1.6496,0.3354,-0.1232,1.985,0.8402,0.1536
soccer-mls-2017-WBLMvYAQxe,,2017,1,MLS,,,1.0,-0.913,20.3397,5.6309,1.0,0.0106,2.0,25.0,2805.0,0.887,1389.0,42.837,3.084,0.4844,5.0,2.0,1.913,0.9894,0.3611,2.9024,0.8561,0.4457
soccer-mls-2018-WBLMvYAQxe,,2018,1,MLS,,,1.0,-1.1577,19.1632,4.8434,2.0,0.5772,3.0,28.0,3269.0,0.88,1600.0,51.8354,3.2397,0.6081,9.0,3.0,2.1577,1.4228,0.3556,3.5806,0.8476,0.6812
soccer-mls-2019-WBLMvYAQxe,,2019,1,MLS,,,1.0,-0.5717,19.9209,6.4188,0.0,-1.3114,1.0,25.0,3003.0,0.9085,1815.0,77.9114,4.2926,0.0,7.0,1.0,1.5717,1.3114,-0.9088,2.8831,0.8656,0.3482
soccer-mls-2020-WBLMvYAQxe,,2020,1,MLS,,,5.0,3.2994,20.8413,6.9287,1.0,0.2546,6.0,15.0,2503.0,0.8881,1439.0,45.8752,3.188,0.4983,3.0,1.0,1.7006,0.7454,0.0956,2.446,0.8562,0.3821
soccer-mls-2021-WBLMvYAQxe,,2021,1,MLS,,,1.0,-0.9563,20.1911,7.056,2.0,1.5639,3.0,27.0,3141.0,0.8683,1708.0,26.9995,1.5808,0.5693,4.0,2.0,1.9563,0.4361,0.8205,2.3923,0.8525,0.2179
soccer-mls-2022-WBLMvYAQxe,,2022,1,MLS,,,1.0,-0.487,19.8142,5.9,0.0,-0.3859,1.0,13.0,2706.0,0.878,1377.0,29.0054,2.1064,0.0,4.0,0.0,1.487,0.3859,-0.3859,1.873,0.8569,0.3269
soccer-mls-2023-WBLMvYAQxe,,2023,1,MLS,,,0.0,-0.3144,19.949,6.2036,0.0,-0.0655,0.0,7.0,2848.0,0.8731,1261.0,23.028,1.8262,0.0,2.0,0.0,0.3144,0.0655,-0.0655,0.3799,0.8549,0.0344
soccer-mls-2024-WBLMvYAQxe,,2024,1,MLS,,,0.0,-0.7795,19.0251,4.5565,0.0,-0.0255,0.0,13.0,2778.0,0.9095,1436.0,54.7722,3.8142,0.0,1.0,0.0,0.7795,0.0255,-0.0255,0.8049,0.8713,0.025
soccer-mls-2025-WBLMvYAQxe,,2025,1,MLS,,,1.0,-0.0733,19.1199,5.0578,0.0,-0.0399,1.0,11.0,1762.0,0.8779,893.0,20.0982,2.2506,0.0,2.0,0.0,1.0733,0.0399,-0.0399,1.1131,0.8554,0.0153
soccer-mls-2026-WBLMvYAQxe,,2026,1,MLS,,,0.0,-0.6609,18.1216,3.6036,0.0,-0.0136,0.0,4.0,492.0,0.9176,255.0,9.29,3.6432,0.0,1.0,0.0,0.6609,0.0136,-0.0136,0.6745,0.8812,0.0134
