game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2022-12-18-1349150,2022-12-18,2022,1,T20I,Tanzania,Qatar,,,,,,,12.0,0.0,0.0,11.0,0.0,2.0,1.0
cricket-t20i-2022-12-19-1346545,2022-12-19,2022,1,T20I,Tanzania,Kenya,20.0,3.0,0.0,5.0,21.0,0.0,6.0,0.0,0.0,11.0,0.0,1.0,1.0
cricket-t20i-2022-12-21-1349151,2022-12-21,2022,1,T20I,Tanzania,Qatar,5.0,2.0,0.0,7.0,8.0,0.0,12.0,0.0,0.0,10.0,1.0,1.0,1.0
cricket-t20i-2023-11-15-1407868,2023-11-15,2023,1,T20I,Tanzania,Nepal,21.0,1.0,0.0,5.0,21.0,0.0,12.0,0.0,0.0,12.0,1.0,1.0,1.0
cricket-t20i-2023-11-16-1407866,2023-11-16,2023,1,T20I,Tanzania,Japan,17.0,1.0,0.0,5.0,14.0,0.0,,,,,,,1.0
cricket-t20i-2023-11-18-1407865,2023-11-18,2023,1,T20I,Tanzania,Hong Kong,3.0,0.0,0.0,5.0,2.0,0.0,6.0,0.0,0.0,9.0,0.0,1.0,1.0
cricket-t20i-2023-11-19-1407871,2023-11-19,2023,1,T20I,Tanzania,Hong Kong,3.0,0.0,0.0,7.0,1.0,0.0,18.0,1.0,0.0,9.0,2.0,3.0,1.0
cricket-t20i-2023-12-09-1411262,2023-12-09,2023,1,T20I,Botswana,Tanzania,,,,,,,20.0,0.0,0.0,14.0,2.0,0.0,1.0
cricket-t20i-2023-12-11-1411265,2023-12-11,2023,1,T20I,Kenya,Tanzania,6.0,0.0,0.0,2.0,5.0,0.0,,,,,,,1.0
cricket-t20i-2023-12-13-1411270,2023-12-13,2023,1,T20I,Tanzania,Zimbabwe,19.0,1.0,0.0,7.0,12.0,0.0,24.0,0.0,0.0,22.0,0.0,0.0,1.0
cricket-t20i-2023-12-16-1411274,2023-12-16,2023,1,T20I,Uganda,Tanzania,3.0,0.0,0.0,6.0,1.0,0.0,24.0,0.0,0.0,24.0,0.0,0.0,1.0
cricket-t20i-2024-03-08-1423463,2024-03-08,2024,1,T20I,Tanzania,South Africa,5.0,0.0,0.0,7.0,2.0,0.0,14.0,0.0,0.0,12.0,1.0,1.0,1.0
cricket-t20i-2024-03-10-1423467,2024-03-10,2024,1,T20I,Namibia,Tanzania,9.0,0.0,0.0,6.0,3.0,0.0,24.0,0.0,0.0,22.0,0.0,1.0,1.0
