game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2013-Z2vQ1xlqrA,,2013,1,MLS,,,1.0,-0.1083,17.1518,2.435,7.0,2.6707,8.0,15.0,1140.0,0.6653,478.0,-10.6713,-2.2325,3.854,42.0,13.0,1.1083,4.3293,0.9694,5.4376,0.6876,3.4502
soccer-mls-2015-mvzqoLZQap,,2015,1,MLS,,,5.0,0.5445,16.0048,2.2069,26.0,3.6197,31.0,37.0,3474.0,0.6108,799.0,-39.87,-4.99,9.5933,153.0,68.0,4.4555,22.3803,2.9998,26.8358,0.6607,10.3462
soccer-mls-2016-19vQ2095K6,,2016,1,MLS,,,2.0,-1.6716,14.6582,0.396,7.0,-1.177,9.0,23.0,2018.0,0.6848,495.0,-2.3139,-0.4675,2.4783,70.0,24.0,3.6716,8.177,0.5464,11.8486,0.6895,4.7752
soccer-mls-2016-mvzqoLZQap,,2016,1,MLS,,,0.0,-0.1661,14.2289,1.5184,5.0,-0.2529,5.0,4.0,843.0,0.7016,191.0,-2.5389,-1.3293,2.6656,36.0,13.0,0.1661,5.2529,-0.1412,5.419,0.7149,3.2693
soccer-mls-2017-19vQ2095K6,,2017,1,MLS,,,4.0,0.6129,15.6271,-1.1467,12.0,2.29,16.0,23.0,2537.0,0.7055,703.0,1.0438,0.1485,4.5011,88.0,35.0,3.3871,9.71,0.8067,13.0971,0.7041,5.698
soccer-mls-2018-lgpMOvnQzy,,2018,1,MLS,,,3.0,-0.0754,15.2422,-0.7476,14.0,-0.0146,17.0,26.0,2378.0,0.7003,734.0,-23.9866,-3.2679,7.5593,88.0,34.0,3.0754,14.0146,-2.5249,17.09,0.733,8.705
soccer-mls-2019-pzeQZ6xQKw,,2019,1,MLS,,,0.0,-1.6655,14.8147,0.3311,14.0,-3.4054,14.0,18.0,2788.0,0.694,768.0,-21.2416,-2.7658,6.3162,94.0,44.0,1.6655,17.4054,1.4059,19.0709,0.7217,9.5263
soccer-mls-2020-kRQand1MKZ,,2020,1,MLS,,,0.0,-0.6295,14.2754,-1.5331,1.0,-0.8573,1.0,6.0,536.0,0.7113,142.0,-3.8518,-2.7126,0.4859,12.0,6.0,0.6295,1.8573,0.3957,2.4869,0.7384,1.0404
soccer-mls-2020-pzeQZ6xQKw,,2020,1,MLS,,,1.0,0.5849,14.7811,-0.6439,3.0,0.8856,4.0,7.0,592.0,0.7785,158.0,3.2522,2.0583,3.1447,17.0,5.0,0.4151,2.1144,1.2044,2.5295,0.7579,1.6967
soccer-mls-2022-APk5LGOMOW,,2022,1,MLS,,,7.0,4.4988,13.4887,-1.9807,9.0,1.5831,16.0,16.0,1948.0,0.7234,517.0,-25.7333,-4.9774,5.6977,56.0,20.0,2.5012,7.4169,1.3391,9.9181,0.7732,3.3403
soccer-mls-2023-X0Oq66zq6D,,2023,1,MLS,,,0.0,-0.6998,15.1769,-1.2431,5.0,-0.3266,5.0,8.0,1695.0,0.7087,436.0,-11.799,-2.7062,1.5507,52.0,22.0,0.6998,5.3266,0.0789,6.0263,0.7358,3.7395
soccer-mls-2024-eVq3ya6MWO,,2024,1,MLS,,,5.0,2.6106,16.2163,-1.5986,3.0,-0.9637,8.0,16.0,1235.0,0.7193,228.0,-6.2863,-2.7571,2.204,32.0,11.0,2.3894,3.9637,-0.1008,6.3531,0.7469,3.3818
soccer-mls-2025-NWMWlBK5lz,,2025,1,MLS,,,0.0,-1.4908,13.9705,-3.1419,0.0,-2.0672,0.0,8.0,900.0,0.7436,195.0,-6.9493,-3.5637,0.0,14.0,3.0,1.4908,2.0672,-0.5255,3.558,0.7792,1.6778
