game_id,date,season,week,league,away,home,assists,blocks,def_rebounds,fg3_pct,fg3a,fg3m,fg_pct,fga,fgm,fouls,ft_pct,fta,ftm,games_played,minutes,off_rebounds,plus_minus,points,rebounds,steals,turnovers
WNBA_202105140LAS,2021-05-14,2021,1,WNBA,DAL,LAS,3.0,1.0,2.0,,4.0,,0.286,7.0,2.0,,0.5,4.0,2.0,,26.566666666666666,,-9.0,6.0,2.0,2.0,1.0
WNBA_202105210LVA,2021-05-21,2021,1,WNBA,LAS,LVA,2.0,,2.0,,1.0,,0.143,7.0,1.0,1.0,,,,,22.55,,-7.0,2.0,2.0,,
WNBA_202105280CHI,2021-05-28,2021,1,WNBA,LAS,CHI,3.0,,3.0,0.333,3.0,1.0,0.364,11.0,4.0,3.0,1.0,2.0,2.0,,28.366666666666667,2.0,21.0,11.0,5.0,5.0,3.0
WNBA_202105300CHI,2021-05-30,2021,1,WNBA,LAS,CHI,2.0,2.0,1.0,0.667,3.0,2.0,0.333,6.0,2.0,4.0,,,,,25.983333333333334,2.0,1.0,6.0,3.0,1.0,2.0
WNBA_202106010DAL,2021-06-01,2021,1,WNBA,LAS,DAL,1.0,1.0,4.0,,2.0,,0.167,6.0,1.0,3.0,1.0,4.0,4.0,,25.216666666666665,,-10.0,6.0,4.0,,2.0
WNBA_202106030LAS,2021-06-03,2021,1,WNBA,IND,LAS,2.0,,5.0,,1.0,,0.444,9.0,4.0,2.0,,,,,26.283333333333335,1.0,32.0,8.0,6.0,3.0,1.0
WNBA_202106050LAS,2021-06-05,2021,1,WNBA,CHI,LAS,2.0,,4.0,,,,,3.0,,3.0,0.5,2.0,1.0,,20.333333333333332,,-3.0,1.0,4.0,,
WNBA_202106100WAS,2021-06-10,2021,1,WNBA,LAS,WAS,1.0,1.0,2.0,,1.0,,0.375,8.0,3.0,1.0,0.667,6.0,4.0,,21.433333333333334,1.0,-5.0,10.0,3.0,,
WNBA_202106120MIN,2021-06-12,2021,1,WNBA,LAS,MIN,4.0,,4.0,,,,0.143,7.0,1.0,2.0,,,,,24.6,2.0,-8.0,2.0,6.0,3.0,
WNBA_202106160LAS,2021-06-16,2021,1,WNBA,PHO,LAS,1.0,1.0,4.0,,,,0.6,10.0,6.0,2.0,0.667,3.0,2.0,,23.4,5.0,11.0,14.0,9.0,1.0,2.0
WNBA_202106180LAS,2021-06-18,2021,1,WNBA,PHO,LAS,,,4.0,,,,0.625,8.0,5.0,4.0,0.8,5.0,4.0,,22.066666666666666,1.0,-9.0,14.0,5.0,1.0,
WNBA_202106200LAS,2021-06-20,2021,1,WNBA,NYL,LAS,,,2.0,,1.0,,0.5,10.0,5.0,2.0,,1.0,,,30.5,2.0,9.0,10.0,4.0,7.0,1.0
WNBA_202106240LAS,2021-06-24,2021,1,WNBA,WAS,LAS,2.0,2.0,3.0,,,,0.625,8.0,5.0,3.0,1.0,4.0,4.0,,27.266666666666666,,26.0,14.0,3.0,1.0,1.0
WNBA_202106270PHO,2021-06-27,2021,1,WNBA,LAS,PHO,4.0,1.0,5.0,,1.0,,0.385,13.0,5.0,3.0,0.333,3.0,1.0,,31.916666666666668,1.0,-4.0,11.0,6.0,3.0,1.0
