game_id,date,season,week,league,away,home,assists,blocks,catches,completions,drops,goals,hockeyAssists,throwAttempts,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_W1_ALLEYCATS,,,1,AUDL,,,0.0,0.0,,,0.0,2.0,,,0.0,98.0,21.0
SYNTHETIC_AUDL_W2_ALLEYCATS,,,2,AUDL,,,0.0,2.0,,,1.0,2.0,,,0.0,185.0,66.0
SYNTHETIC_AUDL_W3_ALLEYCATS,,,3,AUDL,,,1.0,0.0,,,0.0,7.0,,,1.0,447.0,118.0
2022-06-25-CHI-IND,2022-06-25,2022,5,,CHI,IND,0.0,0.0,,,0.0,1.0,,,1.0,216.0,117.0
2022-07-02-PIT-IND,2022-07-02,2022,6,,PIT,IND,1.0,0.0,,,1.0,1.0,,,0.0,235.0,101.0
2022-07-09-IND-CHI,2022-07-09,2022,7,AUDL,alleycats,union,0.0,1.0,,,0.0,3.0,,,1.0,168.0,59.0
2022-07-15-IND-MAD,2022-07-15,2022,8,AUDL,alleycats,radicals,1.0,0.0,,,0.0,2.0,,,0.0,156.0,97.0
2022-07-23-MIN-IND,2022-07-23,2022,9,AUDL,windchill,alleycats,2.0,0.0,,,0.0,4.0,,,0.0,219.0,102.0
2022-07-30-IND-ATL,2022-07-30,2022,10,AUDL,alleycats,hustle,0.0,0.0,,,0.0,0.0,,,0.0,0.0,0.0
2023-04-29-IND-ATL,2023-04-29,2023,1,AUDL,INDIANAPOLIS ALLEYCATS,ATLANTA HUSTLE,,,12.0,9.0,1.0,1.0,1.0,11.0,2.0,128.0,36.0
2023-05-13-IND-CHI,2023-05-13,2023,3,AUDL,INDIANAPOLIS ALLEYCATS,CHICAGO UNION,,1.0,15.0,12.0,1.0,2.0,1.0,13.0,1.0,158.0,84.0
2023-05-20-MAD-IND,2023-05-20,2023,4,AUDL,MADISON RADICALS,INDIANAPOLIS ALLEYCATS,1.0,,23.0,16.0,,4.0,2.0,19.0,2.0,271.0,103.0
2023-06-03-IND-DET,2023-06-03,2023,6,AUDL,INDIANAPOLIS ALLEYCATS,DETROIT MECHANIX,,,13.0,12.0,1.0,1.0,,12.0,,171.0,57.0
2023-06-10-CHI-IND,2023-06-10,2023,7,AUDL,CHICAGO UNION,INDIANAPOLIS ALLEYCATS,2.0,,23.0,20.0,,1.0,1.0,22.0,2.0,210.0,61.0
2023-06-17-DET-IND,2023-06-17,2023,8,AUDL,DETROIT MECHANIX,INDIANAPOLIS ALLEYCATS,1.0,,18.0,14.0,1.0,4.0,,14.0,,200.0,78.0
2023-06-23-IND-MAD,2023-06-23,2023,9,AUDL,INDIANAPOLIS ALLEYCATS,MADISON RADICALS,1.0,,20.0,16.0,1.0,3.0,2.0,17.0,1.0,125.0,43.0
2023-07-01-MAD-IND,2023-07-01,2023,10,AUDL,MADISON RADICALS,INDIANAPOLIS ALLEYCATS,1.0,,18.0,16.0,,2.0,,16.0,,284.0,45.0
2023-07-09-IND-MIN,2023-07-09,2023,11,AUDL,INDIANAPOLIS ALLEYCATS,MINNESOTA WIND CHILL,1.0,,19.0,17.0,1.0,1.0,1.0,18.0,1.0,119.0,51.0
2023-07-15-PIT-IND,2023-07-15,2023,12,AUDL,PITTSBURGH THUNDERBIRDS,INDIANAPOLIS ALLEYCATS,3.0,2.0,31.0,29.0,,3.0,1.0,29.0,,193.0,160.0
