game_id,date,season,week,league,away,home,receiving_tds,receiving_yards,receptions,rushing_tds,rushing_yards
SYNTHETIC_CFL_2024_W1_WPG,,2024,1,CFL,,,0.0,16.0,1.0,,
SYNTHETIC_CFL_2024_W2_WPG,,2024,2,CFL,,,0.0,0.0,0.0,,
SYNTHETIC_CFL_2024_W3_WPG,,2024,3,CFL,,,0.0,27.0,3.0,,
SYNTHETIC_CFL_2024_W4_WPG,,2024,4,CFL,,,0.0,30.0,2.0,,
SYNTHETIC_CFL_2024_W5_WPG,,2024,5,CFL,,,0.0,12.0,2.0,,
SYNTHETIC_CFL_2024_W6_WPG,,2024,6,CFL,,,1.0,201.0,13.0,,
SYNTHETIC_CFL_2024_W7_WPG,,2024,7,CFL,,,0.0,48.0,2.0,,
SYNTHETIC_CFL_2024_W8_WPG,,2024,8,CFL,,,1.0,129.0,7.0,,
SYNTHETIC_CFL_2024_W9_WPG,,2024,9,CFL,,,0.0,112.0,7.0,,
SYNTHETIC_CFL_2024_W11_WPG,,2024,11,CFL,,,0.0,43.0,3.0,,
SYNTHETIC_CFL_2024_W12_WPG,,2024,12,CFL,,,0.0,72.0,6.0,,
SYNTHETIC_CFL_2024_W13_WPG,,2024,13,CFL,,,0.0,75.0,3.0,,
SYNTHETIC_CFL_2024_W14_WPG,,2024,14,CFL,,,0.0,24.0,1.0,,
SYNTHETIC_CFL_2024_W16_WPG,,2024,16,CFL,,,1.0,55.0,5.0,,
SYNTHETIC_CFL_2024_W17_WPG,,2024,17,CFL,,,0.0,41.0,3.0,,
SYNTHETIC_CFL_2024_W18_WPG,,2024,18,CFL,,,0.0,25.0,1.0,,
SYNTHETIC_CFL_2024_W19_WPG,,2024,19,CFL,,,0.0,33.0,4.0,,
SYNTHETIC_CFL_2024_W21_WPG,,2024,21,CFL,,,0.0,83.0,8.0,,
SYNTHETIC_CFL_2025_W14_WPG,,2025,14,CFL,,,1.0,89.0,5.0,,
SYNTHETIC_CFL_2025_W15_WPG,,2025,15,CFL,,,0.0,74.0,5.0,0.0,17.0
SYNTHETIC_CFL_2025_W16_WPG,,2025,16,CFL,,,,11.0,1.0,,
SYNTHETIC_CFL_2025_W17_WPG,,2025,17,CFL,,,0.0,97.0,3.0,,
SYNTHETIC_CFL_2025_W19_WPG,,2025,19,CFL,,,1.0,65.0,4.0,,
SYNTHETIC_CFL_2025_W20_WPG,,2025,20,CFL,,,1.0,46.0,3.0,,
