game_id,date,season,week,league,away,home,gp,pass_att,pass_cmp,pass_int,pass_yds,punt_no,punt_yds,rush_att,rush_yds
FOOTBALL_ELF_2023_SEASON_TOTAL,,2023,1,ELF,,,1.0,30.0,11.0,2.0,38.0,2.0,72.0,6.0,33.0
