game_id,date,season,week,league,away,home,assists,blocks,d_points,goals,o_points,plus_minus,touches,turnovers
PUL_2024_SEASON_TOTAL,,2024,1,PUL,,,4.0,1.0,8.0,2.0,40.0,-2.0,61.0,9.0
PUL_2025_SEASON_TOTAL,,2025,1,PUL,,,8.0,4.0,10.0,8.0,49.0,11.0,90.0,9.0
PUL_2026_SEASON_TOTAL,,2026,1,PUL,,,3.0,3.0,23.0,4.0,8.0,8.0,23.0,2.0
