game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2018-APk5LGOMOW,,2018,1,MLS,,,0.0,-0.0182,22.9338,7.7273,0.0,-0.9351,0.0,1.0,1696.0,0.8766,835.0,6.4964,0.778,0.0,9.0,2.0,0.0182,0.9351,-0.7032,0.9534,0.8689,0.5012
soccer-mls-2019-APk5LGOMOW,,2019,1,MLS,,,0.0,-0.4946,22.7535,7.9036,1.0,-0.2852,1.0,4.0,1599.0,0.873,1039.0,3.6181,0.3482,0.5531,9.0,3.0,0.4946,1.2852,0.1112,1.7798,0.8695,0.779
soccer-mls-2020-APk5LGOMOW,,2020,1,MLS,,,1.0,0.614,22.3187,8.4471,1.0,0.3358,2.0,4.0,1404.0,0.8674,769.0,29.6221,3.852,0.5378,8.0,1.0,0.386,0.6642,0.2549,1.0502,0.8288,0.3534
soccer-mls-2021-APk5LGOMOW,,2021,1,MLS,,,0.0,-0.2182,21.5332,8.8794,3.0,1.9567,3.0,4.0,3016.0,0.8825,1753.0,44.8197,2.5567,1.7329,15.0,4.0,0.2182,1.0433,0.5906,1.2615,0.8569,0.6436
soccer-mls-2022-APk5LGOMOW,,2022,1,MLS,,,0.0,-0.106,21.4879,9.3855,1.0,0.2436,1.0,4.0,2935.0,0.8813,1930.0,54.449,2.8212,1.3244,10.0,2.0,0.106,0.7564,0.3609,0.8624,0.8531,0.5664
soccer-mls-2023-APk5LGOMOW,,2023,1,MLS,,,0.0,-0.06,22.8723,9.1586,1.0,0.5729,1.0,2.0,1769.0,0.8672,1084.0,29.4407,2.7159,0.0019,8.0,4.0,0.06,0.4271,0.6337,0.4871,0.84,0.1869
soccer-mls-2023-mvzqoLZQap,,2023,1,MLS,,,0.0,-0.0448,19.4703,8.2622,0.0,-0.2303,0.0,1.0,1515.0,0.8992,1002.0,37.3374,3.7263,0.0,4.0,0.0,0.0448,0.2303,-0.2303,0.275,0.8619,0.022
soccer-mls-2024-mvzqoLZQap,,2024,1,MLS,,,1.0,0.554,20.4866,8.4228,1.0,0.5519,2.0,2.0,2783.0,0.8867,2092.0,28.7218,1.3729,0.0025,8.0,2.0,0.446,0.4481,0.2909,0.8941,0.873,0.3043
soccer-mls-2025-mvzqoLZQap,,2025,1,MLS,,,0.0,0.0,19.6619,4.4211,0.0,0.0,0.0,0.0,12.0,1.0,9.0,0.5128,5.6983,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.943,0.0
soccer-mlsnp-2025-0Oq6Yad56D,,2025,1,MLSNP,,,0.0,0.0,22.1657,11.4201,0.0,0.0,0.0,0.0,51.0,0.9123,57.0,1.8961,3.3265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.879,0.0
soccer-mls-2026-mvzqoLZQap,,2026,1,MLS,,,0.0,-0.2833,20.8015,6.737,0.0,-0.5501,0.0,2.0,1148.0,0.9154,958.0,21.8392,2.2797,0.0,5.0,4.0,0.2833,0.5501,0.494,0.8335,0.8927,0.2712
