game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,match_played
cricket-t20i-2023-08-05-1390167,2023-08-05,2023,1,T20I,Hungary,Croatia,2.0,0.0,0.0,6.0,0.0,0.0,,,,,,,1.0
cricket-t20i-2023-08-06-1390169,2023-08-06,2023,1,T20I,Croatia,Hungary,3.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,0.0,15.0,1.0,2.0,1.0
cricket-t20i-2024-08-02-1444947,2024-08-02,2024,1,T20I,Croatia,Spain,1.0,0.0,1.0,11.0,1.0,0.0,,,,,,,1.0
cricket-t20i-2024-08-03-1444948,2024-08-03,2024,1,T20I,Croatia,Spain,12.0,2.0,0.0,8.0,10.0,0.0,,,,,,,1.0
cricket-t20i-2024-08-03-1444949,2024-08-03,2024,1,T20I,Croatia,Spain,15.0,1.0,0.0,3.0,4.0,0.0,,,,,,,1.0
cricket-t20i-2024-08-04-1444950,2024-08-04,2024,1,T20I,Spain,Croatia,4.0,1.0,0.0,6.0,5.0,0.0,,,,,,,1.0
cricket-t20i-2024-08-04-1444951,2024-08-04,2024,1,T20I,Spain,Croatia,16.0,1.0,1.0,9.0,9.0,0.0,,,,,,,1.0
