game_id,date,season,week,league,away,home,passing_tds,passing_yards,rushing_yards
SYNTHETIC_50YARD_2026_W3_SANANTONIOGUNSLINGERS,2026-05-16,2026,3,50YARD,SAN DIEGO STRIKE FORCE,SAN ANTONIO GUNSLINGERS,2.0,145.0,11.0
