game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_runouts,match_played
cricket-t20i-2022-06-19-1320198,2022-06-19,2022,1,T20I,Bahrain,Hong Kong,4.0,0.0,0.0,2.0,0.0,0.0,,,,,,,,1.0
cricket-t20i-2024-02-10-1419912,2024-02-10,2024,1,T20I,Bahrain,Qatar,2.0,0.0,0.0,7.0,1.0,0.0,5.0,0.0,0.0,4.0,0.0,0.0,,1.0
cricket-t20i-2024-02-11-1419916,2024-02-11,2024,1,T20I,Indonesia,Bahrain,1.0,0.0,0.0,2.0,0.0,0.0,6.0,0.0,0.0,12.0,0.0,2.0,,1.0
cricket-t20i-2024-02-13-1419924,2024-02-13,2024,1,T20I,Malaysia,Bahrain,12.0,0.0,0.0,2.0,3.0,0.0,12.0,0.0,0.0,23.0,0.0,3.0,,1.0
cricket-t20i-2024-12-04-1463008,2024-12-04,2024,1,T20I,Bahrain,Qatar,15.0,0.0,0.0,6.0,6.0,0.0,,,,,,,1.0,1.0
cricket-t20i-2024-12-06-1463009,2024-12-06,2024,1,T20I,Bahrain,Qatar,19.0,1.0,0.0,3.0,10.0,0.0,6.0,0.0,0.0,4.0,0.0,2.0,1.0,1.0
cricket-t20i-2024-12-07-1463010,2024-12-07,2024,1,T20I,Bahrain,Qatar,16.0,1.0,0.0,4.0,6.0,0.0,6.0,0.0,2.0,16.0,0.0,2.0,,1.0
cricket-t20i-2024-12-08-1463011,2024-12-08,2024,1,T20I,Bahrain,Qatar,26.0,2.0,0.0,3.0,19.0,0.0,,,,,,,,1.0
cricket-t20i-2025-05-02-1483941,2025-05-02,2025,1,T20I,Bahrain,Oman,21.0,1.0,0.0,5.0,7.0,0.0,,,,,,,,1.0
cricket-t20i-2025-05-03-1483942,2025-05-03,2025,1,T20I,Oman,Bahrain,20.0,2.0,1.0,5.0,18.0,0.0,,,,,,,,1.0
cricket-t20i-2025-05-05-1483943,2025-05-05,2025,1,T20I,Bahrain,Oman,8.0,0.0,0.0,2.0,2.0,0.0,,,,,,,,1.0
cricket-t20i-2025-12-12-1514516,2025-12-12,2025,1,T20I,Bahrain,Saudi Arabia,11.0,0.0,0.0,3.0,5.0,0.0,,,,,,,1.0,1.0
cricket-t20i-2025-12-13-1514519,2025-12-13,2025,1,T20I,Bahrain,Kuwait,32.0,1.0,1.0,4.0,22.0,0.0,,,,,,,,1.0
cricket-t20i-2025-12-15-1514520,2025-12-15,2025,1,T20I,Bahrain,Oman,17.0,0.0,0.0,2.0,3.0,0.0,,,,,,,,1.0
cricket-t20i-2025-12-16-1514523,2025-12-16,2025,1,T20I,Qatar,Bahrain,2.0,0.0,0.0,5.0,1.0,0.0,,,,,,,,1.0
cricket-t20i-2025-12-18-1514527,2025-12-18,2025,1,T20I,United Arab Emirates,Bahrain,5.0,0.0,0.0,6.0,1.0,0.0,,,,,,,,1.0
