game_id,date,season,week,league,away,home,assists,blocks,drops,goals,throwaways,yardsReceived,yardsThrown
SYNTHETIC_AUDL_2022_W2_ALLEYCATS,,2022,2,AUDL,,,0.0,0.0,0.0,0.0,0.0,15.0,10.0
SYNTHETIC_AUDL_2022_W3_ALLEYCATS,,2022,3,AUDL,,,0.0,1.0,0.0,0.0,0.0,0.0,12.0
2022-06-25-CHI-IND,2022-06-25,2022,5,,CHI,IND,0.0,0.0,0.0,1.0,0.0,37.0,16.0
2022-07-02-PIT-IND,2022-07-02,2022,6,,PIT,IND,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-09-IND-CHI,2022-07-09,2022,7,AUDL,alleycats,union,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-15-IND-MAD,2022-07-15,2022,8,AUDL,alleycats,radicals,0.0,0.0,0.0,0.0,0.0,-14.0,11.0
2022-07-23-MIN-IND,2022-07-23,2022,9,AUDL,windchill,alleycats,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2022-07-30-IND-ATL,2022-07-30,2022,10,AUDL,alleycats,hustle,1.0,0.0,0.0,0.0,0.0,24.0,26.0
