game_id,date,season,week,league,away,home,batting_balls,batting_fours,batting_not_out,batting_position,batting_runs,batting_sixes,bowling_balls,bowling_maidens,bowling_noballs,bowling_runs,bowling_wickets,bowling_wides,fielding_catches,match_played
cricket-bpl-2023-01-14-1351063,2023-01-14,2023,1,BPL,Dhaka Dominators,Chattogram Challengers,1.0,0.0,1.0,8.0,0.0,0.0,24.0,0.0,0.0,30.0,0.0,0.0,1.0,1.0
cricket-bpl-2023-01-19-1351068,2023-01-19,2023,1,BPL,Comilla Victorians,Dhaka Dominators,,,,,,,24.0,0.0,0.0,51.0,0.0,2.0,,1.0
cricket-bpl-2023-01-23-1351073,2023-01-23,2023,1,BPL,Comilla Victorians,Dhaka Dominators,1.0,0.0,0.0,8.0,0.0,0.0,18.0,0.0,0.0,19.0,1.0,0.0,1.0,1.0
cricket-bpl-2023-01-24-1351075,2023-01-24,2023,1,BPL,Dhaka Dominators,Khulna Tigers,6.0,0.0,0.0,10.0,1.0,0.0,18.0,0.0,0.0,5.0,1.0,0.0,2.0,1.0
cricket-bpl-2023-01-30-1351080,2023-01-30,2023,1,BPL,Dhaka Dominators,Rangpur Riders,,,,,,,24.0,0.0,0.0,29.0,1.0,0.0,,1.0
cricket-bpl-2023-01-31-1351082,2023-01-31,2023,1,BPL,Fortune Barishal,Dhaka Dominators,,,,,,,24.0,0.0,0.0,22.0,2.0,0.0,1.0,1.0
cricket-bpl-2023-02-03-1351085,2023-02-03,2023,1,BPL,Dhaka Dominators,Rangpur Riders,11.0,1.0,1.0,9.0,15.0,1.0,24.0,0.0,0.0,25.0,1.0,1.0,,1.0
cricket-bpl-2023-02-07-1351088,2023-02-07,2023,1,BPL,Chattogram Challengers,Dhaka Dominators,5.0,0.0,0.0,7.0,1.0,0.0,23.0,0.0,0.0,13.0,1.0,0.0,,1.0
cricket-bpl-2024-12-30-1459538,2024-12-30,2024,1,BPL,Rangpur Riders,Dhaka Capitals,4.0,0.0,0.0,8.0,0.0,0.0,18.0,0.0,0.0,33.0,0.0,2.0,,1.0
cricket-bpl-2025-01-07-1459547,2025-01-07,2025,1,BPL,Dhaka Capitals,Rangpur Riders,4.0,0.0,0.0,9.0,0.0,0.0,18.0,0.0,1.0,23.0,0.0,1.0,,1.0
