game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_minus_xg,goals_plus_assists,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,shots,shots_on_target,xa,xg,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-uslc-2017-0OlMlzRqLz,,2017,1,USLC,,,0.0,-0.2917,20.1554,7.9892,1.0,-0.0538,1.0,3.0,505.0,0.8068,176.0,6.5538,3.7237,0.4901,6.0,2.0,0.2917,1.0538,-0.1573,1.3455,0.7696,0.6594
soccer-mls-2018-KAqBN0Vqbg,,2018,1,MLS,,,0.0,0.0,19.9902,3.1973,0.0,-0.0879,0.0,0.0,429.0,0.8686,137.0,3.4639,2.5284,0.0,1.0,0.0,0.0,0.0879,-0.0879,0.0879,0.8433,0.0217
soccer-uslc-2018-wvq9jx1QWn,,2018,1,USLC,,,0.0,-0.0978,23.4111,7.1824,1.0,0.0505,1.0,3.0,1350.0,0.8831,821.0,21.5799,2.6285,1.8866,8.0,2.0,0.0978,0.9495,0.0329,1.0473,0.8568,1.0611
soccer-mls-2019-KAqBN0Vqbg,,2019,1,MLS,,,0.0,-0.2094,22.0963,6.3956,0.0,-1.3016,0.0,4.0,3253.0,0.8701,1932.0,10.0378,0.5196,0.0,19.0,6.0,0.2094,1.3016,0.1659,1.511,0.8649,0.5465
soccer-mls-2020-KAqBN0Vqbg,,2020,1,MLS,,,0.0,-0.1404,24.7768,7.7676,0.0,-0.5153,0.0,3.0,1533.0,0.886,1000.0,17.7244,1.7724,0.0,9.0,1.0,0.1404,0.5153,-0.2488,0.6557,0.8683,0.3719
soccer-mls-2021-KAqBN0Vqbg,,2021,1,MLS,,,1.0,0.2483,22.8928,7.4167,1.0,0.0825,2.0,8.0,2616.0,0.8387,1630.0,7.7662,0.4765,1.2982,13.0,3.0,0.7517,0.9175,-0.4999,1.6692,0.8339,0.8075
soccer-mls-2022-KAqBN0Vqbg,,2022,1,MLS,,,0.0,-0.0222,22.0536,8.5953,0.0,-0.1836,0.0,1.0,717.0,0.8546,447.0,4.0882,0.9146,0.0,3.0,0.0,0.0222,0.1836,-0.1836,0.2057,0.8454,0.1337
soccer-mlsnp-2022-Oa5wDy8q14,,2022,1,MLSNP,,,1.0,0.8004,16.924,-3.1194,2.0,0.9831,3.0,1.0,317.0,0.8409,88.0,0.8556,0.9722,0.3792,10.0,6.0,0.1996,1.0169,1.014,1.2165,0.8312,0.1621
soccer-mls-2023-KAqBN0Vqbg,,2023,1,MLS,,,1.0,0.6811,23.353,8.1018,2.0,0.8348,3.0,3.0,2960.0,0.8658,1714.0,18.5625,1.083,1.9562,13.0,5.0,0.3189,1.1652,0.4084,1.4841,0.855,1.1812
soccer-mls-2024-NWMWlBK5lz,,2024,1,MLS,,,0.0,-1.3645,22.6638,9.2107,1.0,0.0225,1.0,8.0,2831.0,0.8642,1672.0,40.6408,2.4307,0.3732,10.0,2.0,1.3645,0.9775,0.1768,2.342,0.8399,0.3652
soccer-mls-2025-NWMWlBK5lz,,2025,1,MLS,,,0.0,-0.3712,22.1165,8.7863,1.0,-0.7745,1.0,7.0,2882.0,0.8826,1848.0,42.3928,2.294,0.8594,16.0,2.0,0.3712,1.7745,-0.8093,2.1457,0.8596,1.3612
soccer-mls-2026-NWMWlBK5lz,,2026,1,MLS,,,0.0,0.0,25.3128,10.8887,0.0,-0.491,0.0,0.0,553.0,0.8306,366.0,-2.3257,-0.6354,0.0,2.0,2.0,0.0,0.491,0.0222,0.491,0.837,0.3839
