game_id,date,season,week,league,away,home,assists,assists_minus_xa,avg_pass_distance,avg_pass_vertical,goals,goals_conceded,goals_conceded_minus_xg,goals_minus_xg,goals_per_xg,goals_plus_assists,headed_shot_share,key_passes,minutes_played,pass_completion_pct,passes_attempted,passes_over_expected,passes_over_expected_p100,points_added,saves,shots,shots_faced,shots_on_target,xa,xg,xg_faced,xg_place,xg_plus_xa,xpass_completion_pct,xpoints_added
soccer-mls-2016-jYQJ19EqGR,,2016,1,MLS,,,0.0,0.0,53.2968,46.1388,0.0,2.0,0.3154,0.0,1.1873,0.0,0.5,0.0,98.0,0.5172,29.0,-0.6135,-2.1156,0.0,2.0,0.0,4.0,0.0,0.0,0.0,1.6846,0.0,0.0,0.5384,0.0
soccer-mls-2017-jYQJ19EqGR,,2017,1,MLS,,,0.0,0.0,44.7322,37.0946,0.0,3.0,-0.8784,0.0,0.7735,0.0,0.0909,0.0,194.0,0.6383,47.0,-1.7252,-3.6707,0.0,8.0,0.0,11.0,0.0,0.0,0.0,3.8784,0.0,0.0,0.675,0.0
soccer-uslc-2017-KXMe8Z2Q64,,2017,1,USLC,,,0.0,0.0,41.6945,32.3305,0.0,39.0,0.7877,0.0,1.0206,0.0,0.1754,0.0,2109.0,0.7289,852.0,29.434,3.4547,0.0,73.0,0.0,114.0,0.0,0.0,0.0,38.2123,0.0,0.0,0.6943,0.0
soccer-mls-2018-eVq3ya6MWO,,2018,1,MLS,,,0.0,-0.1594,37.4542,29.4238,0.0,52.0,2.5816,0.0,1.0522,0.0,0.1287,1.0,3370.0,0.7115,1064.0,-34.6327,-3.255,0.0,114.0,0.0,171.0,0.0,0.1594,0.0,49.4184,0.0,0.1594,0.744,0.0
soccer-mls-2019-eVq3ya6MWO,,2019,1,MLS,,,0.0,0.0,33.7744,25.5101,0.0,32.0,-0.1737,0.0,0.9946,0.0,0.1667,0.0,2978.0,0.8014,881.0,9.7506,1.1068,0.0,77.0,0.0,114.0,0.0,0.0,0.0,32.1737,0.0,0.0,0.7903,0.0
soccer-mls-2020-kRQand1MKZ,,2020,1,MLS,,,0.0,0.0,44.5231,37.106,0.0,11.0,1.1513,0.0,1.1169,0.0,0.0312,0.0,796.0,0.6582,237.0,3.77,1.5907,0.0,21.0,0.0,32.0,0.0,0.0,0.0,9.8487,0.0,0.0,0.6423,0.0
soccer-mls-2021-kRQand1MKZ,,2021,1,MLS,,,0.0,0.0,42.7453,35.7659,0.0,32.0,0.3442,0.0,1.0109,0.0,0.1493,0.0,2958.0,0.6249,909.0,-17.6748,-1.9444,0.0,101.0,0.0,134.0,0.0,0.0,0.0,31.6558,0.0,0.0,0.6443,0.0
soccer-mls-2022-kRQand1MKZ,,2022,1,MLS,,,0.0,0.0,38.9656,32.8811,0.0,3.0,0.4805,0.0,1.1907,0.0,0.1818,0.0,245.0,0.7317,82.0,4.9538,6.0412,0.0,8.0,0.0,11.0,0.0,0.0,0.0,2.5195,0.0,0.0,0.6713,0.0
soccer-mls-2023-EKXMeX3Q64,,2023,1,MLS,,,0.0,-0.0582,37.6435,31.2066,0.0,37.0,6.1659,0.0,1.2,0.0,0.1584,1.0,2481.0,0.732,1205.0,73.689,6.1153,0.0,63.0,0.0,101.0,0.0,0.0582,0.0,30.8341,0.0,0.0582,0.6708,0.0
soccer-mls-2024-EKXMeX3Q64,,2024,1,MLS,,,0.0,0.0,56.2483,50.3939,0.0,15.0,3.6991,0.0,1.3273,0.0,0.1724,0.0,527.0,0.4505,202.0,-1.0603,-0.5249,0.0,14.0,0.0,29.0,0.0,0.0,0.0,11.3009,0.0,0.0,0.4557,0.0
soccer-mlsnp-2026-a35reDLML6,,2026,1,MLSNP,,,0.0,0.0,27.5114,18.2706,0.0,0.0,-1.6538,0.0,0.0,0.0,0.0,0.0,101.0,0.8293,41.0,-1.2544,-3.0595,0.0,7.0,0.0,7.0,0.0,0.0,0.0,1.6538,0.0,0.0,0.8599,0.0
